[1.24344979e-14 0.00000000e+00 5.60000000e+01], [1.5076019763946533]
[-1.15292106e-14 -7.50867275e-17  5.60000000e+01], [2.4731149673461914]
[-2.84323896  1.02992592 57.00850068], [2.5969414710998535]
[-6.1473772   2.33835186 57.54445289], [2.7092320919036865]
[-9.7144908   3.70114929 57.85098561], [2.8282604217529297]
[-13.35101918   4.87818753  57.99830592], [2.9495465755462646]
[-16.58968484   5.48367617  58.03625972], [3.062039375305176]
[-19.02163676   5.15123125  57.90381715], [3.1696109771728516]
[-20.88382623   4.41626736  57.64567173], [3.278785228729248]
[-22.2923772    3.63825744  57.27167244], [3.396073818206787]
[-23.31036334   2.94947369  56.84889108], [3.5125091075897217]
[-24.07618888   2.4606003   56.51495791], [3.623375177383423]
[-24.52215407   2.09806042  56.21906725], [3.7352116107940674]
[-24.96176562   1.9801267   56.16768144], [3.8493566513061523]
[-24.68281505   1.79386144  55.87995351], [3.963771104812622]
[-25.84351282   2.37938433  56.72141691], [4.093849420547485]
[-21.64329043   1.14719463  53.88558948], [4.21206521987915]
[-30.92908766   6.72669626  60.1272004 ], [4.342258930206299]
[-27.38544155   4.59955752  47.30489671], [4.46596884727478]
[-21.29226328   3.04701596  51.02274237], [4.587140798568726]
