[2.84217094e-14 0.00000000e+00 1.10000000e+02], [41.73680114746094]
[-29.41267347  38.21916278 104.9396474 ], [80.40910625457764]
[-29.8140837   37.91390343 104.94060403], [80.57314157485962]
[-30.21538935  37.61058717 104.93834967], [80.73985433578491]
[-30.61049867  37.31429925 104.93647542], [80.90551686286926]
[-31.00298829  36.99788634 104.93604458], [81.07011222839355]
[-31.3928714   36.68473343 104.93418997], [81.23991799354553]
[-31.77537611  36.36541723 104.9333364 ], [81.40630745887756]
[-32.15746827  36.0389201  104.93197797], [81.57177305221558]
[-32.53307167  35.70890619 104.93086017], [81.73849725723267]
[-32.90531416  35.37256979 104.92991232], [81.90421390533447]
[-33.273577    35.03326225 104.92864491], [82.06975722312927]
[-33.63653916  34.68613568 104.92806726], [82.23561310768127]
[-33.99583736  34.33974946 104.92685373], [82.40058708190918]
[-34.35072513  33.98455413 104.92711976], [82.56559014320374]
[-34.69989165  33.62702295 104.92729588], [82.73054647445679]
[-35.04583465  33.26428803 104.92747187], [82.8956151008606]
[-35.38796784  32.88381434 104.9285971 ], [83.05977582931519]
[-35.72225276  32.51842177 104.92839557], [83.22712230682373]
[-36.0524337   32.13960185 104.92936178], [83.39236545562744]
[-36.3812969   31.76323318 104.92897382], [83.55684280395508]
[-36.70269224  31.3569954  104.93091678], [83.72366046905518]
[-37.02098317  30.94199133 104.93152879], [83.8889389038086]
[-37.33365907  30.57538046 104.92916027], [84.05364394187927]
[-37.63987683  30.21345715 104.92898969], [84.22026801109314]
[-37.94275438  29.77585654 104.93279427], [84.38432288169861]
[-38.24142998  29.40743521 104.92960144], [84.54825758934021]
[-38.53237424  28.98452882 104.93256655], [84.7137348651886]
[-38.81904788  28.58984191 104.93159194], [84.87825512886047]
[-39.10201717  28.15465412 104.93351526], [85.04345154762268]
[-39.37897073  27.71121717 104.93441505], [85.20874214172363]
[-39.64945046  27.26996509 104.93504579], [85.37383365631104]
[-39.91540112  26.81320455 104.93632   ], [85.5402193069458]
[-40.17727657  26.36102183 104.93652146], [85.7055561542511]
[-40.43286876  25.88024932 104.93840377], [85.86901354789734]
[-40.68397029  25.40088487 104.93890944], [86.0351254940033]
[-40.9284862   24.91009259 104.94030822], [86.20029139518738]
[-41.16690863  24.41884815 104.94136301], [86.36424469947815]
