[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [41.73705863952637]
[ 1.028765115254617e-05 0.0 3.880632283071452e-06],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 4.790646608394877e-06 0.0 2.3266635384017496e-06],[ 185.35161512350336 185.35161512350288 185.35161512350288], [43.00233769416809]
[ 0.0 1.2350123751342397 1.246968745172424],[ 185.35161918029726 185.35161808475135 185.35161846595832][ 0.0 0.6213865319678762 0.6259800880300618],[ 185.35161755487323 185.351616139081 185.35161689524045], [43.176995038986206]
[ 0.0 0.8700392181018098 0.8749355020045585],[ 185.87132914443413 185.99958999420596 186.0009883985692][ 0.0 0.2871338698799024 0.28988377797586423],[ 185.540315404365 185.7327964335958 185.73420003461038], [43.346189975738525]
[ 0.0 0.47020830857181795 0.5520230905432811],[ 186.04877008647142 186.3437871906153 186.34635448489075][ 0.0 0.06419867313059213 0.09916479198170895],[ 185.58044532016328 185.82797593394375 185.8301869962452], [43.51527261734009]
[ 0.0 0.5843156408246151 0.4111341498666896],[ 185.9838054804387 186.42625624427333 186.4383897093011][ 0.0 0.1352147285857385 0.09592993177423684],[ 185.54415828506347 185.76686794374763 185.77890189163398], [43.681612491607666]
[ 0.0 0.7895260239263024 0.857776990741398],[ 185.9082425167849 186.49655949699144 186.49250636391562][ 0.0 0.34161500653126375 0.3747745911615742],[ 185.52168997341875 185.7478936165468 185.75250451784], [43.84878182411194]
[ 0.0 0.7666808203629374 0.6966073966043002],[ 185.97707365921661 186.7170914155828 186.71528798329817][ 0.0 0.3443066477988552 0.33927908676344193],[ 185.57037574799273 185.88105218789332 185.8927020921477], [44.01762938499451]
[ 0.0 0.7665587225188925 0.8608721585215029],[ 185.96674526662696 186.85646965731206 186.8456622174399][ 0.0 0.4383598974036817 0.4899660735897716],[ 185.59219325422492 185.98027290996535 185.9914704008281], [44.185017108917236]
[ 0.0 0.9367212286936819 0.8344670722430814],[ 185.97678662007786 187.00324406920322 186.9991008676547][ 0.0 0.5865700955903478 0.5947248242401965],[ 185.63486392778194 186.12671813032034 186.1504376610636], [44.35667109489441]
[ 0.0 0.9406460092235771 0.9873912519572956],[ 185.99955266706365 187.16684167978093 187.15184238042818][ 0.0 0.7054787348572397 0.7736901502346407],[ 185.69300643063437 186.32159013148643 186.35027973355676], [44.522563457489014]
[ 0.0 1.0672245901277682 0.9920866270847317],[ 186.0353508232417 187.33347900530026 187.31948122841857][ 0.0 0.8620316436094997 0.9271485109758253],[ 185.76807933879564 186.5575505747074 186.60459367507426], [44.69257426261902]
