[0. 0. 0.], [30.463693141937256]
[ 1.000e-02 -1.000e-02  5.501e+01], [31.06574821472168]
[ 0.000e+00 -2.000e-02  5.501e+01], [31.151371479034424]
[3.000e-02 4.000e-02 5.502e+01], [31.23551845550537]
[ 0.18  0.08 55.08], [31.31990885734558]
[2.000e-01 4.000e-02 5.507e+01], [31.403822422027588]
[ 2.500e-01 -4.000e-02  5.506e+01], [31.48880124092102]
[ 2.400e-01 -4.000e-02  5.507e+01], [31.573277950286865]
[ 2.300e-01 -4.000e-02  5.507e+01], [31.658446311950684]
[ 2.500e-01 -5.000e-02  5.505e+01], [31.74307084083557]
[ 0.3  -0.07 55.05], [31.827133655548096]
[ 0.34 -0.06 55.06], [31.91102123260498]
[ 3.50e-01 -5.00e-02  5.51e+01], [31.99547815322876]
[ 3.60e-01 -4.00e-02  5.51e+01], [32.079063415527344]
[ 3.80e-01 -2.00e-02  5.51e+01], [32.163626194000244]
[ 4.600e-01 -2.000e-02  5.512e+01], [32.24740767478943]
[ 5.200e-01 -1.000e-02  5.513e+01], [32.33273410797119]
[ 5.700e-01 -3.000e-02  5.516e+01], [32.41743087768555]
[ 6.200e-01 -3.000e-02  5.517e+01], [32.501638889312744]
[ 6.900e-01 -5.000e-02  5.519e+01], [32.587541341781616]
[ 0.74 -0.07 55.19], [32.67234444618225]
[ 0.8  -0.07 55.21], [32.76274585723877]
[ 0.98  0.   55.22], [32.852705001831055]
[ 9.600e-01 -4.000e-02  5.523e+01], [32.938151836395264]
[ 9.900e-01 -4.000e-02  5.523e+01], [33.02296543121338]
[ 1.040e+00 -5.000e-02  5.524e+01], [33.10797190666199]
[ 1.270e+00 -3.000e-02  5.531e+01], [33.19147205352783]
[ 1.25 -0.16 55.23], [33.27557325363159]
[ 1.30e+00 -1.00e-02  5.53e+01], [33.35861897468567]
[ 1.32e+00 -4.00e-02  5.53e+01], [33.44418215751648]
[ 1.37 -0.06 55.31], [33.528831243515015]
[ 1.42 -0.08 55.31], [33.614296197891235]
[ 1.51 -0.09 55.33], [33.69897103309631]
[ 1.560e+00 -5.000e-02  5.533e+01], [33.78409242630005]
[ 1.630e+00 -4.000e-02  5.536e+01], [33.868324995040894]
[ 1.640e+00 -4.000e-02  5.536e+01], [33.95304727554321]
[ 1.710e+00 -5.000e-02  5.536e+01], [34.0374698638916]
[ 1.78 -0.08 55.34], [34.12245225906372]
[ 1.83 -0.06 55.35], [34.207746744155884]
[ 1.84 -0.08 55.37], [34.292495250701904]
