[0. 0. 0.], [30.805555820465088]
[ 0.000e+00 -1.000e-02  5.399e+01], [31.39574122428894]
[ 1.0e-02 -1.0e-02  5.4e+01], [31.478445053100586]
[ 0.0e+00 -1.0e-02  5.4e+01], [31.561662435531616]
[ 2.92 -0.57 54.33], [31.644720792770386]
[15.26  8.6  55.02], [31.72784972190857]
[ 7.45  4.2  51.94], [31.811347723007202]
[ 5.55  3.83 54.06], [31.894094705581665]
[ 4.72  4.11 54.89], [31.977504014968872]
[ 5.14  4.13 54.43], [32.06032466888428]
[ 4.99  4.29 54.29], [32.14348649978638]
[ 5.07  4.32 54.39], [32.22701597213745]
[ 5.09  4.47 54.49], [32.310142278671265]
[ 5.05  4.44 54.47], [32.39258074760437]
[ 5.04  4.45 54.49], [32.4769971370697]
[ 5.    4.46 54.5 ], [32.560271978378296]
[ 4.93  4.42 54.5 ], [32.64368510246277]
[ 4.92  4.59 54.59], [32.72640800476074]
[ 4.88  4.49 54.53], [32.80990791320801]
[ 4.9   4.49 54.53], [32.89306163787842]
[ 4.89  4.48 54.53], [32.97581696510315]
[ 4.89  4.48 54.53], [33.05928683280945]
[ 4.86  4.5  54.52], [33.14203763008118]
[ 4.82  4.59 54.53], [33.224773645401]
[ 4.79  4.51 54.6 ], [33.30847692489624]
[ 4.8   4.49 54.59], [33.39211297035217]
[ 4.79  4.49 54.58], [33.47522854804993]
[ 4.86  4.51 54.67], [33.55824899673462]
[ 4.97  4.68 54.48], [33.64176893234253]
[ 5.01  4.7  54.5 ], [33.72583508491516]
[ 5.59  4.55 52.1 ], [33.80972695350647]
[12.25 17.67 52.6 ], [33.89365601539612]
[17.64 17.6  48.11], [33.97725176811218]
[18.   18.95 46.94], [34.06122946739197]
[15.6  15.74 49.2 ], [34.14499354362488]
[15.45 15.84 50.74], [34.22783899307251]
[13.72 14.54 51.41], [34.31107258796692]
[13.73 13.87 51.98], [34.39408874511719]
[13.79 13.72 52.35], [34.47723698616028]
[13.28 13.85 52.13], [34.56149506568909]
[12.86 13.47 52.99], [34.646390438079834]
[12.84 13.19 52.97], [34.730483055114746]
[12.81 13.27 52.23], [34.813605546951294]
[12.55 12.9  53.07], [34.897130489349365]
[12.25 12.78 53.83], [34.9810585975647]
[12.39 12.82 53.6 ], [35.064805030822754]
[12.32 12.9  53.18], [35.15173316001892]
[12.44 12.64 53.51], [35.23599290847778]
[12.25 12.75 53.65], [35.31997227668762]
[11.91 12.89 53.38], [35.40405082702637]
[11.68 12.75 53.82], [35.48885631561279]
[11.87 12.64 53.79], [35.57270908355713]
[11.77 12.63 53.98], [35.65587663650513]
[11.68 12.65 54.06], [35.73920655250549]
[11.75  9.71 56.02], [35.82281804084778]
[14.76 -6.02 54.98], [35.90521025657654]
[11.99  0.79 55.82], [35.98829436302185]
[10.8   2.99 55.56], [36.071539878845215]
[11.39  1.96 55.98], [36.15373229980469]
[11.23  3.03 56.86], [36.23597502708435]
[11.09  4.1  56.42], [36.32251954078674]
[11.15  3.91 55.75], [36.40573692321777]
[10.87  4.18 55.91], [36.48914051055908]
[10.5   4.47 56.  ], [36.573493242263794]
[10.69  4.33 55.89], [36.65698838233948]
[10.6   4.52 55.92], [36.74127912521362]
[10.51  4.49 55.91], [36.82468128204346]
[10.49  4.55 55.89], [36.908000230789185]
[10.44  4.56 55.91], [36.99056434631348]
[10.39  4.6  55.89], [37.07409620285034]
[10.35  4.64 55.89], [37.15692710876465]
[10.23  4.74 55.89], [37.23965382575989]
[10.17  4.82 55.86], [37.32291007041931]
[10.13  4.86 55.86], [37.40748882293701]
[10.08  4.9  55.85], [37.490779638290405]
[10.05  4.92 55.86], [37.57439970970154]
[10.02  4.94 55.86], [37.6590633392334]
[10.01  4.91 55.83], [37.74234628677368]
[ 9.97  4.91 55.81], [37.82644867897034]
[ 9.25  4.33 58.72], [37.91053104400635]
[ 12.91 -11.69  54.62], [37.994489908218384]
[10.95 -2.8  55.58], [38.0788254737854]
[ 9.4  -0.68 56.28], [38.16262173652649]
[ 8.98 -2.05 56.26], [38.247233152389526]
[ 9.63 -2.41 56.  ], [38.330865144729614]
[ 9.39 -1.95 56.09], [38.41488242149353]
[ 9.22 -1.24 55.75], [38.50001049041748]
[ 9.45 -1.   55.97], [38.58394265174866]
[ 9.39 -0.97 56.  ], [38.66780662536621]
[ 9.37 -0.98 55.93], [38.7521116733551]
[ 9.24 -0.79 56.  ], [38.83555483818054]
[ 9.3  -0.86 55.95], [38.919697999954224]
[ 9.25 -0.82 55.97], [39.00348091125488]
[ 9.14 -0.66 55.93], [39.08700919151306]
[ 9.01 -0.53 55.9 ], [39.17011284828186]
[ 9.24 -0.46 55.88], [39.25354528427124]
[ 9.26 -0.43 55.89], [39.336684226989746]
[ 9.27 -0.48 55.84], [39.419445753097534]
[ 9.09 -0.46 55.83], [39.503358364105225]
[ 9.23 -0.44 55.76], [39.5877366065979]
[ 9.23 -0.43 55.73], [39.67075252532959]
[ 9.25 -0.44 55.75], [39.753066062927246]
[ 9.24 -0.42 55.73], [39.83634829521179]
[ 9.24 -0.42 55.74], [39.91985559463501]
[ 8.44 -0.29 56.98], [40.00429439544678]
[ 11.86 -16.97  52.13], [40.09051442146301]
[10.94 -6.36 55.52], [40.17639756202698]
[ 9.51 -4.69 55.78], [40.261332511901855]
[ 9.18 -7.25 55.59], [40.344685077667236]
[ 9.96 -6.62 55.68], [40.42640781402588]
[ 9.55 -6.28 55.63], [40.51062798500061]
[ 9.72 -5.99 55.48], [40.5938606262207]
[ 9.45 -6.37 55.41], [40.67800498008728]
[ 9.44 -6.06 55.6 ], [40.76299595832825]
[ 9.3  -5.93 55.44], [40.84749245643616]
[ 9.5  -5.62 55.67], [40.932191133499146]
