[1.42108547e-14 0.00000000e+00 5.40000000e+01], [30.80504083633423]
[-4.64787489e-06  2.26082606e-06  5.40000011e+01], [31.395379304885864]
[ 4.93692582  5.12340786 55.24886746], [31.478227615356445]
[ 5.2952709   5.29702383 54.96624521], [31.561216831207275]
[ 5.33895117  5.45065132 54.91695675], [31.644340991973877]
[ 5.01005038  5.32698556 54.92775301], [31.727665662765503]
[ 4.94739113  5.35460688 54.97231123], [31.811150312423706]
[ 4.9352897   5.39071012 54.99432356], [31.893887042999268]
[ 4.94579713  5.4172375  54.99934286], [31.977063417434692]
[ 4.94053548  5.44281507 55.01080877], [32.059953689575195]
[ 4.94081005  5.46335191 55.02531367], [32.143033027648926]
[ 4.93845881  5.48344614 55.03866337], [32.22649598121643]
[ 4.93568168  5.49890659 55.0501572 ], [32.30974245071411]
[ 4.93411618  5.51549558 55.0614899 ], [32.39218306541443]
[ 4.93281414  5.53173825 55.07249852], [32.4765145778656]
[ 4.93275616  5.54767304 55.08324812], [32.56000900268555]
[ 4.93482539  5.56487483 55.09386394], [32.6434543132782]
[ 4.93718602  5.57672112 55.10311928], [32.72610688209534]
[ 4.94066446  5.59192032 55.1129323 ], [32.80949354171753]
[ 4.943467    5.60697468 55.12298368], [32.8928165435791]
[ 4.94662357  5.62234123 55.13303614], [32.97545409202576]
[ 4.94976398  5.63769039 55.14311261], [33.05885863304138]
[ 4.95384786  5.65239215 55.153369  ], [33.141666650772095]
[ 4.95916756  5.6642976  55.16354846], [33.224371671676636]
[ 4.96539585  5.67895677 55.17225898], [33.308167695999146]
[ 4.97121116  5.69405901 55.18101296], [33.39180636405945]
[ 4.9773536   5.70910893 55.18994057], [33.4748969078064]
[10.02103384 10.81491198 54.97756875], [33.55774641036987]
[10.225798   10.97403958 55.07252056], [33.64101219177246]
[10.36876558 11.12625854 55.07938772], [33.725329875946045]
[10.49356043 11.28310255 55.13319964], [33.809178590774536]
[10.42220978 11.03783489 55.22283045], [33.89346480369568]
[10.18068188 10.80863669 55.37941287], [33.97684860229492]
[ 9.93943442 10.53695113 55.56034383], [34.06090235710144]
[ 9.77656097 10.37144564 55.68736329], [34.14475393295288]
[ 9.61590364 10.19868917 55.78844052], [34.22764754295349]
[ 9.508015   10.06544149 55.86740951], [34.31075143814087]
[ 9.39697971  9.95163326 55.93634913], [34.39381957054138]
[ 9.28423178  9.84137902 55.99773679], [34.47673034667969]
[ 9.18700775  9.72580694 56.06172133], [34.56129288673401]
[ 9.10324367  9.62385041 56.10905995], [34.6462140083313]
[ 9.01863931  9.52938285 56.15550437], [34.73031044006348]
[ 8.9339796   9.43076023 56.21619638], [34.813446283340454]
[ 8.85904251  9.34567519 56.26174069], [34.896862745285034]
[ 8.79352818  9.26408965 56.29137917], [34.9808406829834]
[ 8.72210688  9.180108   56.32403431], [35.064621686935425]
[ 8.65269211  9.09312937 56.3645543 ], [35.15157651901245]
[ 8.58005421  9.01535966 56.39968766], [35.23580837249756]
[ 8.51368283  8.93351967 56.43162784], [35.3198025226593]
[ 8.45718114  8.84689544 56.46794397], [35.40385699272156]
[ 8.40796483  8.76575467 56.49623684], [35.488654136657715]
[ 8.35198236  8.68756761 56.52469387], [35.57251691818237]
[ 8.43849968  3.65596786 57.02894025], [35.65568232536316]
[ 8.2808315   3.28807145 56.72074594], [35.739014625549316]
[ 8.21514711  3.15336668 56.6287885 ], [35.822636127471924]
[ 8.06243841  3.51130209 56.6060032 ], [35.90484142303467]
[ 8.00877117  3.62187338 56.5846478 ], [35.98809885978699]
[ 7.98710513  3.6761219  56.56971213], [36.071341037750244]
[ 7.94516743  3.76830882 56.5489835 ], [36.15353202819824]
[ 7.91044458  3.8249536  56.51159342], [36.235511302948]
[ 7.8786541   3.84931662 56.48006576], [36.3220853805542]
[ 7.84397123  3.88166989 56.46117108], [36.405542612075806]
[ 7.81901749  3.90547132 56.44114009], [36.48869466781616]
[ 7.80530008  3.92067334 56.41928943], [36.572948694229126]
[ 7.78467081  3.94090399 56.39970935], [36.65659856796265]
[ 7.76737031  3.95489126 56.37972274], [36.740750551223755]
[ 7.75269475  3.97020842 56.35971552], [36.82421374320984]
[ 7.73847613  3.98358338 56.34022917], [36.90781784057617]
[ 7.72583143  3.99678902 56.32036075], [36.99008131027222]
[ 7.71463683  4.00873657 56.30081781], [37.0735981464386]
[ 7.70462587  4.01951002 56.28132653], [37.15652346611023]
[ 7.69833267  4.02718672 56.2617602 ], [37.239216804504395]
[ 7.69367586  4.03251531 56.24279927], [37.32234573364258]
[ 7.69018923  4.03675238 56.22392044], [37.407302141189575]
[ 7.68819699  4.03979633 56.20521998], [37.49060344696045]
[ 7.68707886  4.04229931 56.1863701 ], [37.57394099235535]
[ 7.68684579  4.04420497 56.16749093], [37.65859389305115]
[ 7.82079544 -0.94446677 56.57370572], [37.74191999435425]
[ 7.70851372 -1.22228767 56.23677837], [37.82599592208862]
[ 7.72179071 -1.34380902 56.09094469], [37.91009068489075]
[ 7.62322213 -0.96271952 56.080766  ], [37.994099855422974]
[ 7.59797246 -0.89711382 56.0616777 ], [38.078325510025024]
[ 7.61957255 -0.8818263  56.03317883], [38.16209077835083]
[ 7.65114672 -0.81839973 56.00500015], [38.24677324295044]
[ 7.66110323 -0.74614127 55.9828379 ], [38.33037543296814]
[ 7.68005238 -0.68922258 55.95853729], [38.4144287109375]
[ 7.70346193 -0.65387058 55.94025163], [38.49981880187988]
[ 7.71988537 -0.62475349 55.91954721], [38.58375811576843]
[ 7.73852426 -0.59605042 55.89757411], [38.667617321014404]
[ 7.75756391 -0.56693159 55.87673038], [38.751914262771606]
[ 7.78079227 -0.54386052 55.85455607], [38.835371017456055]
[ 7.80180051 -0.51817115 55.83340624], [38.91950726509094]
[ 7.82454384 -0.49387683 55.81185093], [39.003291845321655]
[ 7.85059715 -0.47457582 55.79084797], [39.08682107925415]
[ 7.88053797 -0.45908058 55.77041098], [39.169941902160645]
[ 7.90302189 -0.4455498  55.75099654], [39.253382444381714]
[ 7.92531351 -0.43282616 55.73126625], [39.33651518821716]
[ 7.94726101 -0.41844563 55.71241572], [39.418992042541504]
[ 7.9749105  -0.4047944  55.69355844], [39.502880811691284]
[ 7.99776711 -0.39173987 55.67648124], [39.58725190162659]
[ 8.02088369 -0.37896131 55.66002081], [39.670581340789795]
[ 8.04343523 -0.36584659 55.64334529], [39.752898931503296]
[ 8.16122724 -5.40101529 55.86955396], [39.8358736038208]
[ 8.09591466 -5.62157189 55.64180871], [39.91946339607239]
[ 8.13496113 -5.75131313 55.5498428 ], [40.00412940979004]
[ 8.06988421 -5.3593635  55.61015432], [40.090322494506836]
[ 8.04377406 -5.34026947 55.59500277], [40.17615294456482]
[ 8.06120879 -5.35342685 55.57571606], [40.26111149787903]
[ 8.08693443 -5.28198415 55.56481103], [40.34452557563782]
[ 8.08723679 -5.23560228 55.55176138], [40.4262490272522]
[ 8.10152633 -5.1984194  55.53731817], [40.51046442985535]
[ 8.10957236 -5.16968688 55.52627816], [40.593671798706055]
[ 8.12655825 -5.12828802 55.51697582], [40.67782521247864]
[ 8.14360353 -5.09763478 55.50414543], [40.76257109642029]
[ 8.16469184 -5.0702502  55.49367415], [40.84731435775757]
[ 8.17962559 -5.05273266 55.47958717], [40.931702613830566]
[ 8.19168162 -5.03706774 55.4643039 ], [41.01582193374634]
[ 8.20969743 -5.0229577  55.4501946 ], [41.1001763343811]
[ 8.22778791 -5.00975311 55.43634009], [41.18354654312134]
[ 8.2497561  -4.99526529 55.42092252], [41.26811599731445]
[ 8.2682574  -4.98240808 55.4060876 ], [41.352383613586426]
[ 8.30892712 -4.96407521 55.38668752], [41.44225835800171]
[ 8.3274228  -4.96154892 55.37197326], [41.529019355773926]
[ 8.34177319 -4.95742116 55.35951557], [41.61159682273865]
[ 8.35650961 -4.95079105 55.34782484], [41.69717001914978]
[ 8.37571679 -4.94401158 55.33542546], [41.78051471710205]
[ 8.39311158 -4.93855597 55.32280433], [41.863261222839355]
[  8.40711028 -10.0222573   55.22384071], [41.94798922538757]
[  8.41451515 -10.18633161  55.23416367], [42.03659176826477]
[  8.44216698 -10.18902931  55.23863631], [42.121519565582275]
[ 8.33382764 -9.63661276 55.52495021], [42.206005811691284]
[ 8.26732766 -9.5020222  55.56331887], [42.290234088897705]
[ 8.30331987 -9.3647587  55.56497641], [42.37352728843689]
[ 8.26326784 -9.22266006 55.57907641], [42.45655965805054]
[ 8.20712122 -9.16751122 55.58846718], [42.540021896362305]
[ 8.2003392  -9.1045812  55.58895821], [42.623779296875]
[ 8.19080228 -9.03785515 55.59060511], [42.70680618286133]
[ 8.17041924 -8.99102527 55.59351281], [42.79050326347351]
[ 8.14083988 -8.97085722 55.59095981], [42.87492084503174]
[ 8.11777112 -8.94008413 55.59130389], [42.957744121551514]
[ 8.10507941 -8.90853247 55.58728796], [43.04805874824524]
[ 8.09005588 -8.87986638 55.58245867], [43.13499045372009]
[ 8.07565177 -8.86073926 55.57638164], [43.22162079811096]
[ 8.06152911 -8.84065677 55.57135182], [43.305734395980835]
[ 8.04874678 -8.82258788 55.56496691], [43.389798164367676]
[ 8.03619383 -8.8037515  55.55838213], [43.473235845565796]
[ 8.02452705 -8.78680901 55.55158667], [43.55819010734558]
[ 8.01282061 -8.77072081 55.5446486 ], [43.642658710479736]
[ 8.00113293 -8.75522625 55.53732094], [43.726258993148804]
[ 7.99069828 -8.74030573 55.52967951], [43.809988260269165]
[ 7.98143261 -8.72532105 55.52219763], [43.894349336624146]
[ 7.97271101 -8.7109612  55.51490883], [43.978408098220825]
[ 3.16840296 -8.67610256 56.4934279 ], [44.06174445152283]
[ 2.7630431  -8.70033035 55.95726951], [44.145687103271484]
[ 2.58426199 -8.73550832 55.61954747], [44.22912049293518]
[ 3.0721352  -8.84955345 55.62632137], [44.312548875808716]
[ 3.24808691 -8.81635014 55.63754695], [44.39567685127258]
[ 3.45673452 -8.80456497 55.62292714], [44.479692459106445]
[ 3.56252594 -8.7660216  55.60727377], [44.563780307769775]
[ 3.64519943 -8.72280278 55.59536847], [44.64794969558716]
[ 3.70604529 -8.68669447 55.58417276], [44.731696128845215]
[ 3.77038116 -8.65596002 55.57147825], [44.81448817253113]
[ 3.82922677 -8.62607327 55.56009665], [44.89789414405823]
[ 3.88123853 -8.6004889  55.54608171], [44.98205256462097]
[ 3.92346663 -8.58204509 55.53246156], [45.06674551963806]
[ 3.96190029 -8.56660942 55.51927077], [45.15040946006775]
[ 3.9907605  -8.5531246  55.50806713], [45.234500885009766]
[ 4.0304648  -8.5472299  55.49422949], [45.31735181808472]
[ 4.07056079 -8.54351567 55.47856776], [45.40084218978882]
[ 4.11083299 -8.53883578 55.46424944], [45.48457598686218]
[ 4.14633729 -8.53390565 55.45097783], [45.568275690078735]
[ 4.18280167 -8.52809353 55.43763446], [45.65226602554321]
[ 4.21889856 -8.52357474 55.42437823], [45.735989570617676]
[ 4.25343711 -8.52058473 55.41117983], [45.81945562362671]
[ 4.28870497 -8.51811537 55.39815932], [45.90354776382446]
[ 4.32393464 -8.51623634 55.3853556 ], [45.986982583999634]
[ 4.35949388 -8.51370316 55.37263808], [46.07057857513428]
[ 4.61023764 -3.7844623  56.27255544], [46.15386724472046]
[ 4.39362008 -3.27463033 55.84482148], [46.237590312957764]
[ 4.40520709 -3.10729225 55.54889022], [46.321303844451904]
[ 4.3071695  -3.46236451 55.3553193 ], [46.40477991104126]
[ 4.29092725 -3.55720144 55.31652913], [46.48855781555176]
[ 4.27676108 -3.63697876 55.31162217], [46.572086572647095]
[ 4.31192453 -3.67269975 55.30532872], [46.65620446205139]
[ 4.3258118  -3.75261647 55.28860897], [46.73865365982056]
[ 4.3404337  -3.82384096 55.27372719], [46.82146167755127]
[ 4.35792564 -3.88934429 55.2602894 ], [46.90531015396118]
[ 4.3710997  -3.95267707 55.24888152], [46.9896080493927]
[ 4.3890651  -4.00673688 55.23652517], [47.07264757156372]
[ 4.40323518 -4.06738416 55.22388844], [47.1558153629303]
[ 4.41822695 -4.12481321 55.21184398], [47.24022078514099]
[ 4.4328812  -4.18115412 55.19989005], [47.324334383010864]
[ 4.4478627  -4.23693655 55.18810655], [47.407506465911865]
[ 4.46284109 -4.29150648 55.17619884], [47.49097681045532]
[ 4.47234744 -4.33814607 55.16717845], [47.57544183731079]
[ 4.4794115  -4.39552361 55.15609053], [47.65888166427612]
[ 4.48790297 -4.44656467 55.14517793], [47.74357199668884]
[ 4.49631484 -4.4969779  55.13419578], [47.82706332206726]
[ 4.50663204 -4.54650487 55.12296728], [47.91098380088806]
[ 4.51555462 -4.59481094 55.11216333], [47.99449038505554]
[ 4.52423646 -4.64319887 55.10136648], [48.07874536514282]
[ 4.53293968 -4.69127255 55.09057402], [48.16193890571594]
[ 4.76015177  0.07383719 55.92183748], [48.24523210525513]
[ 4.49782153  0.50422    55.58534828], [48.328364610672]
[ 4.48686118  0.57003398 55.37218029], [48.411399126052856]
[ 4.40905485  0.18131497 55.19897989], [48.49417567253113]
[4.40048731e+00 2.27664597e-02 5.50744003e+01], [48.577749729156494]
[4.41912635e+00 1.58170915e-03 5.49810245e+01], [48.660829067230225]
