[ 0.0 0.0 0.0],[ 185.35161512350368 185.35161512350288 185.35161512350265], [31.053686380386353]
[ 0.0 0.4688256702986432 0.468830787524813],[ 185.35161512350368 185.35161512350288 185.35161512350265], [31.661684274673462]
[ 0.0 0.4892347876347408 0.48925265151815983],[ 185.4677525673237 185.6586563214033 185.65868441293003], [31.747801542282104]
[ 0.0 0.5785671328121785 0.5785770715234458],[ 185.54139915318544 185.91308780980478 185.91313536038973], [31.833302974700928]
[ 0.0 0.6775076424670867 0.6774973334986987],[ 185.612955785012 186.16419970247935 186.16426462629875], [31.917579174041748]
[ 0.0 0.7775313162996217 0.777487869963016],[ 185.68685312573038 186.41851171332857 186.41859282091673], [32.0017786026001]
[ 0.0 0.8783066233388287 0.87821676314339],[ 185.7629488177734 186.67582991232265 186.67592550817204], [32.08630919456482]
[ 0.0 0.9798789703589497 0.9797292699513203],[ 185.84101794624857 186.93577452192184 186.93588239538738], [32.17109704017639]
[ 0.0 1.0822695329552903 1.0820464182978455],[ 185.9209166440483 187.19808273060383 187.1982002705283], [32.255455017089844]
[ 0.0 1.1854929487177173 1.1851826904884948],[ 186.00255058793942 187.4625679548262 187.46269224055993], [32.34034562110901]
[ 0.0 1.2895624499347165 1.2891511588948772],[ 186.08585970661989 187.72909683724055 187.72922470820598], [32.42722725868225]
[ 0.0 1.3944907959799189 1.3939644197351237],[ 186.17080891825088 187.99757497380978 187.99770308250766], [32.51162624359131]
[ 0.0 1.500290722652388 1.4996350431202479],[ 186.25738162157285 188.26793678279034 188.26806163457059], [32.5961537361145]
[ 0.0 1.6069752479294057 1.6061758789855176],[ 186.34557504155072 188.54013818228762 188.54025616459182], [32.67955541610718]
[ 0.0 1.714557880903852 1.713600265726839],[ 186.4353968957806 188.81415128695792 188.81425869024227], [32.763866662979126]
[ 0.0 1.8230527646730739 1.821922172424869],[ 186.52686300327306 189.08996056063816 189.09005359277026], [32.848259925842285]
[ 0.0 1.932474775779794 1.9311562973247416],[ 186.61999556679885 189.36756002063655 189.36763481617237], [32.93164944648743]
[ 0.0 2.0428395960644434 2.041318138536658],[ 186.71482193831477 189.6469512038042 189.64700382925372], [33.01636743545532]
[ 0.0 2.154163767905772 2.1524240479767136],[ 186.8113737324249 189.92814168639268 189.92816814232998], [33.10157299041748]
[ 0.0 2.2664647403703335 2.2644912761116895],[ 186.90968619207624 190.211144008294 190.21114022897183], [33.18610334396362]
[ 0.0 2.3797609114086966 2.377538012691348],[ 187.00979773840498 190.49597489412076 190.49593674508972], [33.26981234550476]
[ 0.0 2.4940716695056655 2.4915834268716965],[ 187.11174965633452 190.78265469361043 190.7825779677244], [33.3549280166626]
[ 0.0 2.609417437192843 2.6066477091458222],[ 187.21558588139922 191.07120698530784 191.07108739739203], [33.44019341468811]
[ 0.0 2.7258197179091748 2.722752116584537],[ 187.3213528631191 191.36165830297148 191.36149148337992], [33.525152921676636]
[ 0.0 2.8433011472936784 2.8399190224425697],[ 187.42909948732955 191.6540379552397 191.6538194424349], [33.610342025756836]
[ 0.0 2.961885549682836 2.9581719709129315],[ 187.53887704479385 191.9483779171136 191.9481031493911], [33.69580054283142]
[ 0.0 3.081598000325849 3.077535737501892],[ 187.65073923707047 192.24471277768606 192.24437708411196], [33.78141260147095]
[ 0.0 3.2024648937618765 3.1980363954968665],[ 187.76474221319785 192.54307973272194 192.54267832332977], [33.86673712730408]
[ 0.0 3.324514018779896 3.3197013888865894],[ 187.88094463260254 192.8435186138465 192.8430465691203], [33.95101547241211]
[ 0.0 3.447774640363572 3.442559612157407],[ 187.99940775108098 193.14607194836012 193.14552420800038], [34.03582262992859]
[ 0.0 3.572277589004837 3.5666414972995772],[ 188.12019552771935 193.45078504543548 193.45015639641326], [34.12008810043335]
[ 0.0 3.6980553579018993 3.6919791085437352],[ 188.24337475138523 193.75770610569887 193.75699116956858], [34.204498052597046]
[ 0.0 3.825142208540582 3.8186062452913485],[ 188.36901518607385 194.06688635222238 194.06607957165784], [34.28937816619873]
[ 0.0 3.9535742852665683 3.946558553833793],[ 188.49718973487754 194.378380181671 194.3774758061925], [34.37475347518921]
[ 0.0 4.083389739534707 4.075873648507229],[ 188.62797462271672 194.69224533499246 194.6912374058205], [34.46011686325073]
[ 0.0 4.21462886459243 4.206591243030399],[ 188.76144959837285 195.00854308748978 195.0074254214782], [34.54508900642395]
[ 0.0 4.347334241463423 4.338753292852236],[ 188.89769815662072 195.3273384585646 195.3261046311245], [34.62887263298035]
[ 0.0 4.481550897280357 4.472404149513898],[ 189.0368077815739 195.64870044172537 195.64734376867924], [34.71296048164368]
[ 0.0 4.617326476869728 4.607590727936423],[ 189.17887021263587 195.97270225585495 195.97121577411386], [34.80045413970947]
[ 0.0 4.7547114290477195 4.74436268797021],[ 189.32398173465717 196.2994216188944 196.29779806586822], [34.884942054748535]
[ 0.0 4.8937592087739175 4.882772631401004],[ 189.47224349425602 196.62894104551856 196.62717283714392], [34.96957302093506]
[ 0.0 5.034526496807432 5.022876315924473],[ 189.6237618444786 196.96134817055577 196.9594273778063], [35.05379247665405]
[ 0.0 5.1770734384309 5.164732887667984],[ 189.77864872030108 197.2967361002307 197.29465442398555], [35.13824725151062]
[ 0.0 5.32146390320997 5.3084051340642935],[ 189.93702204777767 197.63520379357857 197.63295253768527], [35.222115993499756]
[ 0.0 5.467765767711765 5.453959759044029],[ 190.0990061900095 197.97685647670022 197.97442651905135], [35.30622911453247]
[ 0.0 5.616051223547687 5.6014676827229195],[ 190.26473243345225 198.32180609280374 198.31918785425236], [35.39024376869202]
[ 0.0 5.766397113241307 5.751004368024171],[ 190.4343395185132 198.67017179136954 198.667355202252], [35.47500514984131]
[ 0.0 5.9188852966045085 5.902650176834244],[ 190.60797421882128 199.02208046013368 199.01905492416589], [35.558892488479614]
[ 0.0 6.0736030508034995 6.056490758674646],[ 190.78579197407225 199.37766730392354 199.37442165920405], [35.64304065704346]
[ 0.0 6.230643507315421 6.212617474991902],[ 190.96795758185124 199.7370764748902 199.73359895170753], [35.72657060623169]
[ 0.0 6.390106129585892 6.371127862701838],[ 191.15464595446534 200.1004617590577 200.09673993415723], [35.81124687194824]
[ 0.0 5.592091808378536 6.215055198037229],[ 191.34604294744804 200.46798732464293 200.46400807159478], [35.89436078071594]
[ 0.0 5.673606056547892 6.14026851743303],[ 191.3480679251164 200.3372873340191 200.57319835754973], [35.97961497306824]
[ 0.0 5.531917746916825 6.150375958092043],[ 191.34453364194658 200.27057278839575 200.62107444818264], [36.064626932144165]
[ 0.0 5.422326523621384 6.14239877390221],[ 191.3106790377048 200.16699085863937 200.64051978007114], [36.14887547492981]
[ 0.0 5.329585246579367 6.139612593002216],[ 191.25788304597853 200.04208190739038 200.63894877094629], [36.23316168785095]
[ 0.0 5.248399431319325 6.1419295633491595],[ 191.19624395380018 199.90773566331956 200.62666073416946], [36.316734075546265]
[ 0.0 5.1758327885000375 6.147976563802389],[ 191.13208468411642 199.77100387462502 200.610408180054], [36.40113067626953]
[ 0.0 5.109709172716063 6.15674202164996],[ 191.0691395924705 199.6359262033159 200.59418588980066], [36.48639440536499]
[ 0.0 5.048368842808891 6.167488324440787],[ 191.00945599429977 199.5046218622803 200.5801893983198], [36.57135844230652]
[ 0.0 4.990544254104618 6.179662950388939],[ 190.95399778808286 199.37799780466526 200.56946500883456], [36.65647625923157]
[ 0.0 4.93526810978903 6.192842274520758],[ 190.9030507377617 199.25621844533137 200.56234206796807], [36.740880489349365]
[ 0.0 4.881803545829053 6.20669463365896],[ 190.85649297798207 199.13901520156193 200.55871918913084], [36.8254292011261]
[ 0.0 4.829590735027247 6.220955623588611],[ 190.81397346910126 199.02588770504454 200.55825191011132], [36.90967273712158]
[ 0.0 4.778205829610722 6.235411339819252],[ 190.77502775415613 198.91623200424834 200.56047388651166], [36.993467807769775]
[ 0.0 4.727329292509789 6.249886799438466],[ 190.73915124209807 198.80941987531904 200.56487344432182], [37.078240633010864]
[ 0.0 4.676721440842931 6.264237755471426],[ 190.70584394751387 198.70484570189737 200.5709403424668], [37.162434816360474]
[ 0.0 4.626203564710187 6.278344746878528],[ 190.6746362632588 198.60195213164886 200.57819284491862], [37.246819734573364]
[ 0.0 4.575643371492258 6.2921086377853985],[ 190.64510232593142 198.50024210796735 200.5861919558549], [37.3310649394989]
[ 0.0 4.52494379115769 6.305447166239994],[ 190.61686544346313 198.39928239441568 200.59454745048296], [37.415876388549805]
[ 0.0 4.474034392297073 6.3182921945937816],[ 190.58959860657248 198.2987020063948 200.60291881440725], [37.50066542625427]
[ 0.0 4.4228648232273455 6.330587464488775],[ 190.56302210559005 198.19818779844059 200.61101316501265], [37.58511400222778]
[ 0.0 4.371399819555903 6.3422867289013425],[ 190.5368995857622 198.097478661099 200.61858151938023], [37.669251918792725]
[ 0.0 4.319615419413263 6.353352178008458],[ 190.51103340243915 197.99635924322007 200.6254142907969], [37.75321888923645]
[ 0.0 4.267496106063104 6.363753102686423],[ 190.48525981693143 197.89465375461742 200.63133656980335], [37.837512731552124]
[ 0.0 4.215032659336386 6.373464755998843],[ 190.45944435783238 197.79222016498034 200.6362035266815], [37.92167139053345]
[ 0.0 4.162220546343915 6.382467383260775],[ 190.4334775290792 197.68894495907986 200.6398961267704], [38.006054162979126]
[ 0.0 4.1090587203956614 6.390745397506309],[ 190.4072709522942 197.58473850947246 200.64231725487468], [38.08999466896057]
[ 0.0 4.055548727330132 6.398286680966937],[ 190.38075397148532 197.47953106718722 200.64338828416075], [38.17402958869934]
[ 0.0 4.001694042143676 6.405081995907382],[ 190.35387071164004 197.37326933575775 200.64304608724285], [38.2576322555542]
[ 0.0 3.947499577390727 6.411124490102121],[ 190.32657756185682 197.265913575541 200.64124046503147], [38.34252691268921]
[ 0.0 3.8929713189270254 6.416409283738908],[ 190.29884104290088 197.15743517764218 200.63793195713657], [38.4271023273468]
[ 0.0 3.8381160558635163 6.420933126059258],[ 190.2706360148819 197.04781464566457 200.63308999243114], [38.51112961769104]
[ 0.0 3.7829411797892503 6.424694111225779],[ 190.24194418071255 196.9370399265099 200.62669133752888], [38.59501838684082]
[ 0.0 3.72745453486387 6.427691444168179],[ 190.2127528433203 196.82510503639529 200.61871880256192], [38.67878198623657]
[ 0.0 3.6716643051891147 6.429925248353698],[ 190.18305387821476 196.71200893423085 200.60916016669438], [38.763466119766235]
[ 0.0 3.6155789294662535 6.431396408473818],[ 190.15284288725155 196.59775460069315 200.59800728964626], [38.84727621078491]
[ 0.0 3.55920703567916 6.432106441970629],[ 190.12211850374266 196.48234828726515 200.58525537946852], [38.930670499801636]
[ 0.0 3.50255739052718 6.432057394406405],[ 190.09088182320485 196.36579890497237 200.5709023907332], [39.01502442359924]
[ 0.0 3.4456388597319063 6.431251754185431],[ 190.059135937929 196.2481175274809 200.55494853105046], [39.10060405731201]
[ 0.0 3.388460376528204 6.4296923832636566],[ 190.02688555689366 196.12931698744018 200.53739585706018], [39.18558859825134]
[ 0.0 3.3310309162657035 6.427382460617307],[ 189.9941366957128 196.0094115486933 200.51824794416225], [39.26995873451233]
[ 0.0 3.273359475721503 6.424325436188285],[ 189.9608964237609 195.88841664002715 200.49750961670208], [39.359912633895874]
[ 0.0 3.215455056080677 6.420524993177532],[ 189.92717265794897 195.7663486387898 200.4751867276867], [39.4440975189209]
[ 0.0 3.1573266487747325 6.415985017126033],[ 189.8929739944807 195.64322469485396 200.451285978906], [39.52816987037659]
[ 0.0 3.0989606632654874 6.41068081375564],[ 189.85830957145467 195.5190625872082 200.42581477402913], [39.61199426651001]
[ 0.0 3.0403725185292587 6.404624647348193],[ 189.823181695338 195.39386553279246 200.39876476283652], [39.69590735435486]
[ 0.0 2.9816157569765793 6.397878031457191],[ 189.78759702935744 195.26764507762755 200.37013659520233], [39.78033709526062]
[ 0.0 2.9226676641283538 6.390404855151941],[ 189.75157736870858 195.14044489507373 200.33996591152075], [39.866042613983154]
[ 0.0 2.8635413700977312 6.382215248120717],[ 189.71513120755222 195.01228192560055 200.30825937397498], [39.94877314567566]
[ 0.0 2.8042458815849454 6.373314254685802],[ 189.67826982798925 194.88317645340936 200.27502719132528], [40.03297758102417]
[ 0.0 2.744789624213891 6.363706390594469],[ 189.64100453890745 194.75314894303946 200.24027983179246], [40.11740756034851]
[ 0.0 2.685180991857307 6.353396294562035],[ 189.60334642818125 194.62221967255311 200.20402764363055], [40.20308780670166]
[ 0.0 2.62542835519163 6.34238873127486],[ 189.56530642502213 194.4904088020346 200.16628092192778], [40.28779435157776]
[ 0.0 2.565540048579476 6.330688571111709],[ 189.5268953476333 194.35773643087887 200.12704996465203], [40.37136936187744]
[ 0.0 2.505524360491326 6.318300775268534],[ 189.48812393133244 194.22422263177998 200.0863451057311], [40.45570397377014]
[ 0.0 2.445389525913094 6.305230383947212],[ 189.449002843983 194.08988746954597 200.04417673331622], [40.539692878723145]
[ 0.0 2.3851437201579833 6.291482506593287],[ 189.40954269299763 193.95475100989233 200.00055529837454], [40.62364673614502]
[ 0.0 2.3247950539350226 6.277062313717454],[ 189.36975402680815 193.81883332165128 199.9554913169817], [40.70729732513428]
[ 0.0 2.2643515694299428 6.261975029987912],[ 189.3296473328182 193.6821544748135 199.90899536866146], [40.79174065589905]
[ 0.0 2.2038212372365384 6.246225928225805],[ 189.28923303326528 193.54473453604837 199.86107809238172], [40.8764066696167]
[ 0.0 2.1432119540248706 6.2298203242526675],[ 189.24852147991982 193.40659356282123 199.811750181257], [40.96090888977051]
[ 0.0 2.0825315407705163 6.212763572293698],[ 189.20752294828887 193.26775159685712 199.76102237670395], [41.04493045806885]
[ 0.0 2.021787741483196 6.195061060882729],[ 189.16624763173056 193.12822865745144 199.70890546248557], [41.12986660003662]
[ 0.0 1.9609882223260235 6.17671820921781],[ 189.1247056357377 192.98804473490023 199.65541025891696], [41.21338152885437]
[ 0.0 1.900140571042922 6.157740463793853],[ 189.0829069725593 192.84721978425696 199.60054761743444], [41.29712533950806]
[ 0.03149667497444204 1.867003993461251 6.17232353531536],[ 189.04086155622275 192.70577371948536 199.54432841556834], [41.380772829055786]
[ 0.09818773488043442 1.8660504867980239 6.226481258475739],[ 189.02379605441226 192.586955445862 199.51022772280518], [41.465298891067505]
[ 0.1313603523482227 1.836578755574731 6.245877450172748],[ 189.054235643186 192.51199381238166 199.5196562801766], [41.54936766624451]
[ 0.15985137045357403 1.8007632548260655 6.257340231506581],[ 189.09407810052528 192.44616735101457 199.5375206072362], [41.633116245269775]
[ 0.1874051493011188 1.7638869763661476 6.26704239786911],[ 189.13624052038693 192.3821988929871 199.55650757557635], [41.717692375183105]
[ 0.21493860506340018 1.726926687661684 6.276120775666062],[ 189.1792711143881 192.31868274343944 199.57518697976678], [41.80273675918579]
[ 0.2426473273948206 1.6900692343132302 6.284786140809424],[ 189.22287449881654 192.25536221802847 199.59328309722972], [41.88662266731262]
[ 0.2705756745174807 1.6533495669781406 6.293073473942658],[ 189.26698620337802 192.1922011225388 199.61074377181782], [41.97096228599548]
[ 0.2987367870913173 1.6167733492097947 6.300984986228446],[ 189.3115879232361 192.12920326484755 199.6275591517613], [42.054378271102905]
[ 0.3271364474363884 1.5803410372147906 6.308517595979213],[ 189.3566710112497 192.0663781130275 199.64372678987388], [42.13855004310608]
[ 0.35577791969160083 1.5440526340202072 6.3156679908689535],[ 189.40222914111283 192.00373478850176 199.65924518531378], [42.22258973121643]
[ 0.3846630543818207 1.5079086033812115 6.322433395050979],[ 189.44825672781596 191.94128139574607 199.67411275744067], [42.30651044845581]
[ 0.4137926493739267 1.471909999482063 6.328811561687949],[ 189.49474851049987 191.87902524125036 199.68832779328744], [42.39040541648865]
[ 0.44316665046219483 1.4360584279946058 6.334800660809588],[ 189.5416993909613 191.8169731140631 199.70188852729206], [42.47472906112671]
[ 0.4727843044085318 1.4003559700025336 6.340399179844054],[ 189.58910434441154 191.7551314982525 199.71479320972725], [42.55890154838562]
[ 0.5026442865805437 1.364805101058355 6.345605849633723],[ 189.63695836165445 191.69350671582282 199.72704014964222], [42.64238739013672]
[ 0.5327448083339568 1.3294086153104108 6.350419591558338],[ 189.68525641053597 191.632105017188 199.73862773856322], [42.72576880455017]
[ 0.5635934358696999 1.2946774280535198 6.35550169214321],[ 189.73399341095146 191.57093263509066 199.7495544619268], [42.809853315353394]
[ 0.5946545731093905 1.2600757610845248 6.360149913688822],[ 189.78359050750996 191.51042067795717 199.7602569374047], [42.8941912651062]
[ 0.6257528121346834 1.2254392469081656 6.364153397531413],[ 189.83391594545006 191.450448185701 199.77059959701597], [42.97806525230408]
[ 0.6570417912796094 1.190928949509705 6.367713858753941],[ 189.88472577343265 191.39078368395292 199.78033719869708], [43.061097621917725]
[ 0.6885514523520073 1.1565807044102563 6.370867787871139],[ 189.93596554356162 191.33138490088953 199.78942028461512], [43.145533084869385]
[ 0.7202849358369285 1.1224044678433396 6.373622251624209],[ 189.9876201375148 191.27224857162454 199.79783816717938], [43.2300078868866]
[ 0.7522401246472764 1.088405168669483 6.375978384983471],[ 190.0396821173026 191.21337914279465 199.80558793553038], [43.31341290473938]
[ 0.7844138225774774 1.0545867455916729 6.377936177510194],[ 190.09214549074696 191.15478258567754 199.81266829495038], [43.398366928100586]
[ 0.8168025841032307 1.0209529357789942 6.3794954275682585],[ 190.1450044886206 191.09646516570652 199.81907833918137], [43.48276877403259]
[ 0.849402883852553 0.9875074263675577 6.380655931695243],[ 190.1982533296865 191.03843319313233 199.82481730270183], [43.566744804382324]
[ 0.8822111540745187 0.9542538814288958 6.381417522360468],[ 190.25188617972273 190.9806929692437 199.82988450877028], [43.65084147453308]
[ 0.9152237949355595 0.9211959451234473 6.381780075486473],[ 190.30589714783383 190.92325077241398 199.83427935744766], [43.73423480987549]
[ 0.9484371786817463 0.8883372408621178 6.381743511961197],[ 190.3602802892596 190.86611285282976 199.83800132228887], [43.81991100311279]
[ 0.9818476520497204 0.8556813701227667 6.381307797851241],[ 190.41502960877753 190.80928542955903 199.8410499492559], [43.90563702583313]
[ 1.0154515379206575 0.8232319114909886 6.38047294431812],[ 190.470139063701 190.75277468852886 199.84342485637177], [43.9898726940155]
[ 1.0492451365076287 0.7909924199426406 6.379239007435854],[ 190.52560256635633 190.69658678099793 199.84512573368602], [44.07365036010742]
[ 1.0832247263351404 0.7589664263876754 6.377606088063817],[ 190.58141398611028 190.64072782232162 199.84615234335283], [44.15689301490784]
[ 1.1173865649402301 0.7271574372519441 6.375574331646107],[ 190.63756715109452 190.58520389098805 199.8465045198301], [44.24148178100586]
[ 1.1517268894923933 0.6955689341864376 6.373143928052119],[ 190.6940558496457 190.5300210277698 199.8461821700583], [44.32521176338196]
[ 1.186241917322477 0.6642043738026004 6.370315111437534],[ 190.75087383154525 190.47518523499502 199.84518527364992], [44.409361124038696]
[ 1.2209278463876947 0.6330671874239815 6.367088160107817],[ 190.8080148091279 190.42070247588816 199.84351388306087], [44.49306869506836]
[ 1.2557808556946788 0.602160780833438 6.363463396405979],[ 190.8654724582722 190.3665786739561 199.84116812374216], [44.57676410675049]
[ 1.2907971057228134 0.5714885340296997 6.359441186597654],[ 190.9232404193073 190.31281971239824 199.83814819425604], [44.662158250808716]
[ 1.3259727388500806 0.5410538009864563 6.355021940802941],[ 190.9813122978687 190.25943143354036 199.83445436637268], [44.74582552909851]
[ 1.3613038796975414 0.5108599093176053 6.35020611285581],[ 191.0396816657276 190.20641963828666 199.830086985158], [44.830517530441284]
[ 1.3967866356127026 0.4809101600794074 6.344994200290446],[ 191.09834206154457 190.15379008553285 199.82504646899264], [44.91405487060547]
[ 1.4324170970206676 0.45120782741474175 6.339386744202524],[ 191.15728699167087 190.10154849164397 199.81933330963352], [44.998130321502686]
[ 1.4681913378637834 0.4217561582795732 6.333384329256576],[ 191.21650993089 190.04970052988006 199.8129480722037], [45.08231830596924]
[ 1.504105416000466 0.3925583721185063 6.3269875834989024],[ 191.27600432317718 189.99825182985646 199.8058913952116], [45.16614270210266]
[ 1.5401553736528804 0.36361766055730205 6.3201971784062945],[ 191.33576358243218 189.94720797696488 199.7981639905017], [45.24951100349426]
[ 1.5763372378210132 0.3349371870845842 6.313013828740597],[ 191.39578109324037 189.89657451183376 199.78976664324856], [45.33265972137451]
[ 1.6126470207142491 0.3065200867120303 6.305438292487265],[ 191.45605021162032 189.8463569297677 199.78070021190308], [45.41688656806946]
[ 1.6490807201881807 0.27836946567009735 6.297471370796329],[ 191.51656426576614 189.79656068017985 199.77096562813216], [45.500834226608276]
[ 1.6856343201987705 0.250488401062615 6.2891139078926175],[ 191.57731655680163 189.7471911660457 199.76056389675622], [45.58453726768494]
[ 1.7223037912193317 0.22287994055335572 6.28036679099181],[ 191.63830035954535 189.6982537433438 199.7494960956741], [45.66892385482788]
[ 1.7590850907108142 0.19554710202388137 6.271230950212808],[ 191.6995089232563 189.6497537205021 199.73776337577115], [45.75286388397217]
[ 1.7959741635625106 0.1684928732699378 6.261707358503105],[ 191.76093547240353 189.60169635784712 199.72536696082386], [45.83675289154053]
[ 1.8329669425350825 0.14172021166118937 6.2517970315219955],[ 191.82257320743346 189.5540868670588 199.712308147399], [45.92121648788452]
[ 1.8700593487240258 0.11523204382510081 6.2415010275552385],[ 191.88441530553268 189.50693041062567 199.69858830473422], [46.00493001937866]
[ 1.9072472920183199 0.0890312653318201 6.230820447428638],[ 191.9464549214008 189.46023210130636 199.6842088746138], [46.08807373046875]
[ 1.9445266715359297 0.06312074036510931 6.219756434361164],[ 192.00868518803276 189.4139970015985 199.66917137124852], [46.17239308357239]
[ 1.9818933761099544 0.037503301426856143 6.20831017388965],[ 192.07109921748324 189.36823012319562 199.65347738111805], [46.25661492347717]
[ 2.0193432847189885 0.012181749015151799 6.196482893732306],[ 192.13369010165746 189.322936426476 199.6371285628374], [46.33995199203491]
[ 2.069191117875309 0.0 6.1984008288520425],[ 192.19645091308445 189.27812081997124 199.6201266469876], [46.42265009880066]
[ 2.131405778065827 0.0 6.213957554187594],[ 192.26920185561013 189.2443363044779 199.61228815534724], [46.50609111785889]
[ 2.19422597776976 0.0 6.229702064302024],[ 192.35916163419168 189.22911387525195 199.62080955230752], [46.58976435661316]
[ 2.2569144472056877 0.0 6.244803378254965],[ 192.46237656742548 189.22807900437803 199.64173464366033], [46.673518896102905]
[ 2.319563466235115 0.0 6.259318747306679],[ 192.5753644122434 189.23762113655624 199.67159811521375], [46.757837533950806]
[ 2.382205160978165 0.0 6.273250903004341],[ 192.69555230953947 189.25506432612937 199.70783947910314], [46.840866804122925]
[ 2.4448445507100054 0.0 6.286585287348471],[ 192.82102129810178 189.2784080415211 199.74854945570692], [46.92341327667236]
[ 2.507474223793541 0.0 6.299303122757323],[ 192.95032959339767 189.30614896336402 199.7922951456159], [47.007548093795776]
[ 2.570079243102391 0.0 6.311384188167936],[ 193.08238811570772 189.33715314774977 199.83799654420346], [47.09047508239746]
[ 2.632640218107601 0.0 6.322808212801285],[ 193.2163694835853 189.37056178531552 199.88483597165722], [47.173434257507324]
[ 2.6951354293976006 0.0 6.333555733294304],[ 193.35164111653134 189.40572149094913 199.93219129969643], [47.25695204734802]
[ 2.757542255632195 0.0 6.343608578605339],[ 193.48771596665898 189.44213267258837 199.9795866405413], [47.3408420085907]
[ 2.8198380946151103 0.0 6.352950103307301],[ 193.62421614914965 189.47941122647742 200.0266558573716], [47.42511248588562]
[ 2.8820009250793404 0.0 6.361565257558946],[ 193.7608460188883 189.51726006099486 200.0731154963824], [47.50992560386658]
[ 2.944009618576168 0.0 6.369440555650034],[ 193.89737217479748 189.55544787633045 200.11874465113453], [47.59471917152405]
[ 3.0058440817573993 0.0 6.3765639855865075],[ 194.03360855452516 189.59379330786393 200.16336993623128], [47.67725658416748]
[ 3.067485287431644 0.0 6.382924888295166],[ 194.1694052782901 189.63215304117713 200.20685423453915], [47.7598979473114]
[ 3.1289152361922774 0.0 6.388513825399594],[ 194.30464026195702 189.6704128740361 200.24908823829128], [47.84339165687561]
[ 3.1901168779802247 0.0 6.393322447353713],[ 194.43921288246443 189.70848097043012 200.28998406481244], [47.92609691619873]
[ 3.2510740136791285 0.0 6.39734336908567],[ 194.57303917021844 189.74628274983874 200.3294704178522], [48.00977969169617]
[ 3.311771190177293 0.0 6.4005700569889346],[ 194.70604814246425 189.783757000264 200.36748890466703], [48.09343194961548]
[ 3.3721935974940305 0.0 6.402996728921016],[ 194.8381789933074 189.8208529104135 200.4039912208524], [48.176671743392944]
[ 3.4323269729781303 0.0 6.404618267478162],[ 194.9693789301652 189.8575277949385 200.43893698950828], [48.2608118057251]
[ 3.4921575154401303 0.0 6.405430146015566],[ 195.0996015005937 189.89374534436476 200.47229209602514], [48.34407639503479]
[ 3.551671810297286 0.0 6.4054283663301135],[ 195.228805293154 189.92947427399886 200.50402740006186], [48.42876052856445]
[ 3.6108567657893906 0.0 6.404609406739174],[ 195.35695292511076 189.96468727751963 200.5341177359125], [48.51239061355591]
[ 3.669699559802449 0.0 6.402970179283645],[ 195.48401025122908 189.9993602142594 200.56254113436995], [48.60297417640686]
[ 3.72818759633268 0.0 6.400507994654273],[ 195.60994574389906 190.03347147649433 200.58927821551134], [48.69276785850525]
[ 3.7863084705192707 0.0 6.397220533719895],[ 195.73473000659354 190.06700149596438 200.61431171387858], [48.78273367881775]
[ 3.8440499411656184 0.0 6.393105824536512],[ 195.85833539156016 190.09993235847674 200.63762610666467], [48.8732373714447]
[ 3.9013999096058836 0.0 6.388162223886175],[ 195.9807356992951 190.13224750272826 200.65920732227755], [48.95605731010437]
[ 3.958346403980874 0.0 6.382388402543391],[ 196.10190594238287 190.16393148495027 200.67904251185135], [49.03996253013611]
[ 4.0148775679465105 0.0 6.37578333355316],[ 196.2218221601337 190.1949697951409 200.6971198701713], [49.12379264831543]
[ 4.070981653097228 0.0 6.368346282937521],[ 196.34046127340235 190.22534871381603 200.71342849548256], [49.20719361305237]
[ 4.1266470143924305 0.0 6.3600768023573515],[ 196.45780097122025 190.25505520066426 200.7279582799309], [49.2916374206543]
[ 4.181862107986553 0.0 6.3509747232774485],[ 196.57381962267456 190.28407680833635 200.7406998242107], [49.37594771385193]
[ 4.236615491037358 0.0 6.341040152352827],[ 196.68849620878686 190.3124016160658 200.75164437128942], [49.459373474121094]
[ 4.290895823071456 0.0 6.3302734677727415],[ 196.80181027027217 190.34001817894062 200.76078375523477], [49.54312705993652]
[ 4.344691868534395 0.0 6.318675316216875],[ 196.91374186789946 190.3669154895423 200.76811036197378], [49.62720537185669]
[ 4.3979925003763745 0.0 6.30624661048074],[ 197.02427155279454 190.39308294929998 200.7736170994352], [49.711631059646606]
[ 4.450786704283199 0.0 6.292988527294071],[ 197.1333803446604 190.4185103475659 200.77729737515156], [49.79522085189819]
[ 4.503063583566795 0.0 6.278902505577777],[ 197.24104971616296 190.4431878466731 200.77914507964798], [49.87971305847168]
