[ 0.  0. 55.], [31.05372190475464]
[4.67605192e-310 4.67605336e-310 1.58101007e-322], [31.661718130111694]
[1.00000000e+000 0.00000000e+000 4.67604803e-310], [31.747888565063477]
[4.67605154e-310 4.67605175e-310 1.58101007e-322], [31.833388805389404]
[6.93164115e-310 2.12199579e-314 4.67604801e-310], [31.917661905288696]
[4.67605415e-310 4.67605154e-310 1.58101007e-322], [32.001863956451416]
[4.67605415e-310 4.67605154e-310 1.58101007e-322], [32.086395025253296]
[6.93164115e-310 2.12199579e-314 4.67605228e-310], [32.17117691040039]
[4.67605540e-310 4.67605412e-310 1.58101007e-322], [32.255481004714966]
[4.67605540e-310 4.67605412e-310 1.58101007e-322], [32.34037232398987]
[6.93164115e-310 2.12199579e-314 4.67605215e-310], [32.427308797836304]
[4.67604919e-310 4.67605041e-310 1.58101007e-322], [32.511709690093994]
[4.67604916e-310 4.67605558e-310 1.58101007e-322], [32.596235275268555]
[4.67604852e-310 4.67605558e-310 1.58101007e-322], [32.679633378982544]
[4.67604811e-310 4.67605227e-310 1.58101007e-322], [32.76395034790039]
[4.67605238e-310 4.67604811e-310 1.58101007e-322], [32.84834289550781]
[4.67605033e-310 4.67604813e-310 1.58101007e-322], [32.931727170944214]
[4.67605345e-310 4.67604863e-310 1.58101007e-322], [33.016451835632324]
[4.67605222e-310 4.67605295e-310 1.58101007e-322], [33.101656913757324]
[4.67605227e-310 4.67605349e-310 1.58101007e-322], [33.186185121536255]
[4.67605349e-310 4.67604916e-310 1.58101007e-322], [33.26989531517029]
[4.67605349e-310 4.67604916e-310 1.58101007e-322], [33.355008363723755]
[4.67605534e-310 4.67605522e-310 1.58101007e-322], [33.440199851989746]
[4.67605276e-310 4.67605149e-310 1.58101007e-322], [33.52523183822632]
[4.67605276e-310 4.67605149e-310 1.58101007e-322], [33.6104257106781]
[4.67605227e-310 4.67605022e-310 1.58101007e-322], [33.69588303565979]
[4.67605426e-310 4.67604919e-310 1.58101007e-322], [33.781495332717896]
[-0.14943921 -0.17497385  0.32526295], [33.86682963371277]
[4.67605175e-310 4.67605534e-310 1.58101007e-322], [33.95109796524048]
[4.67605229e-310 4.67605534e-310 1.58101007e-322], [34.03590703010559]
[4.67605540e-310 4.67605089e-310 1.58101007e-322], [34.120171546936035]
[4.67605540e-310 4.67605089e-310 1.58101007e-322], [34.20452070236206]
[6.93164115e-310 2.12199579e-314 4.67605198e-310], [34.2893922328949]
[4.67605426e-310 4.67604835e-310 1.58101007e-322], [34.374754667282104]
[4.67604953e-310 4.67604843e-310 1.58101007e-322], [34.460201263427734]
[4.67604843e-310 4.67605149e-310 1.58101007e-322], [34.54517149925232]
[4.67605149e-310 4.67604843e-310 1.58101007e-322], [34.628952980041504]
[4.67605153e-310 4.67605149e-310 1.58101007e-322], [34.71303963661194]
[4.67605153e-310 4.67605102e-310 1.58101007e-322], [34.80046010017395]
[-0.13795405  0.30983728 -0.17914947], [34.88503050804138]
[4.67604786e-310 4.67605238e-310 1.58101007e-322], [34.96965503692627]
[6.93164105e-310 2.12199579e-314 4.67605259e-310], [35.05386996269226]
[4.67605259e-310 4.67605534e-310 1.58101007e-322], [35.13832712173462]
[4.67605005e-310 4.67605202e-310 1.58101007e-322], [35.222190618515015]
[4.67605540e-310 4.67605202e-310 1.58101007e-322], [35.30624318122864]
[4.67605005e-310 4.67605102e-310 1.58101007e-322], [35.39032459259033]
[4.67605227e-310 4.67605445e-310 1.58101007e-322], [35.47504711151123]
[4.67605445e-310 4.67604919e-310 1.58101007e-322], [35.55897045135498]
[4.67604776e-310 4.67604953e-310 1.58101007e-322], [35.64304327964783]
[4.67605241e-310 4.67605022e-310 1.58101007e-322], [35.72665214538574]
[4.67605022e-310 4.67605123e-310 1.58101007e-322], [35.81132674217224]
[4.67605123e-310 4.67605022e-310 1.58101007e-322], [35.89444088935852]
[4.67605336e-310 4.67605123e-310 1.58101007e-322], [35.97960615158081]
[4.67605336e-310 4.67605443e-310 1.58101007e-322], [36.06470537185669]
[-0.12362618  0.30526065 -0.17795668], [36.14896059036255]
[4.67605463e-310 4.67605533e-310 1.58101007e-322], [36.23324131965637]
[6.93164105e-310 2.12199579e-314 4.67605259e-310], [36.316734313964844]
[4.67605259e-310 4.67605142e-310 1.58101007e-322], [36.401159048080444]
[4.67605238e-310 4.67605227e-310 1.58101007e-322], [36.48646569252014]
[4.67605107e-310 4.67605227e-310 1.58101007e-322], [36.57139611244202]
[4.67605238e-310 4.67605443e-310 1.58101007e-322], [36.65648865699768]
[4.67605286e-310 4.67605153e-310 1.58101007e-322], [36.74095606803894]
[4.67605153e-310 4.67605517e-310 1.58101007e-322], [36.82536959648132]
[4.67604930e-310 4.67605241e-310 1.58101007e-322], [36.909751653671265]
[4.6760533e-310 4.6760493e-310 1.5810101e-322], [36.99354791641235]
[4.6760493e-310 4.6760533e-310 1.5810101e-322], [37.078322410583496]
[4.67604930e-310 4.67604834e-310 1.58101007e-322], [37.16251254081726]
[4.67604956e-310 4.67605445e-310 1.58101007e-322], [37.24689865112305]
[4.67605295e-310 4.67605009e-310 1.58101007e-322], [37.331143856048584]
[6.93164115e-310 2.12199579e-314 4.67605007e-310], [37.415955543518066]
[1.00000000e+000 0.00000000e+000 4.67605127e-310], [37.500749588012695]
[4.67604923e-310 4.67604928e-310 1.58101007e-322], [37.58519458770752]
[4.67604776e-310 4.67604933e-310 1.58101007e-322], [37.66933250427246]
[4.67605534e-310 4.67604776e-310 1.58101007e-322], [37.75329899787903]
[4.67604813e-310 4.67605287e-310 1.58101007e-322], [37.837546825408936]
[4.67604813e-310 4.67605287e-310 1.58101007e-322], [37.921655893325806]
[4.67605286e-310 4.67605295e-310 1.58101007e-322], [38.00609493255615]
[4.67604919e-310 4.67605517e-310 1.58101007e-322], [38.09000515937805]
[-0.14272663 -0.17088466  0.27597583], [38.17411541938782]
[4.67605033e-310 4.67605142e-310 1.58101007e-322], [38.25771236419678]
[4.67605021e-310 4.67605142e-310 1.58101007e-322], [38.34253191947937]
[4.67605107e-310 4.67605295e-310 1.58101007e-322], [38.42718458175659]
[4.67605107e-310 4.67605295e-310 1.58101007e-322], [38.5112087726593]
[6.93164115e-310 2.12199579e-314 4.67604835e-310], [38.595099210739136]
[4.67604919e-310 4.67605445e-310 1.58101007e-322], [38.678863525390625]
[4.67605241e-310 4.67605186e-310 1.58101007e-322], [38.76351594924927]
[4.67605186e-310 4.67605287e-310 1.58101007e-322], [38.84735441207886]
[4.67605287e-310 4.67605186e-310 1.58101007e-322], [38.930750131607056]
[4.67605238e-310 4.67605287e-310 1.58101007e-322], [39.015053033828735]
[4.67605238e-310 4.67605443e-310 1.58101007e-322], [39.10060167312622]
[-0.12474488  0.3319806  -0.16815868], [39.185678482055664]
[4.67605318e-310 4.67605533e-310 1.58101007e-322], [39.27003765106201]
[6.93164105e-310 2.12199579e-314 4.67605291e-310], [39.35999417304993]
[4.67605291e-310 4.67605142e-310 1.58101007e-322], [39.444180488586426]
[4.67605445e-310 4.67605227e-310 1.58101007e-322], [39.528252601623535]
[4.67605107e-310 4.67605227e-310 1.58101007e-322], [39.612077474594116]
[4.67605445e-310 4.67605443e-310 1.58101007e-322], [39.69598984718323]
[4.67605286e-310 4.67605330e-310 1.58101007e-322], [39.78042006492615]
[4.67605330e-310 4.67605517e-310 1.58101007e-322], [39.86612677574158]
[4.67605267e-310 4.67605241e-310 1.58101007e-322], [39.94885611534119]
[4.67605284e-310 4.67605267e-310 1.58101007e-322], [40.03304624557495]
[4.67605284e-310 4.67605306e-310 1.58101007e-322], [40.117488861083984]
[4.67605030e-310 4.67605048e-310 1.58101007e-322], [40.20316791534424]
[4.67605347e-310 4.67605102e-310 1.58101007e-322], [40.28783631324768]
[4.67604837e-310 0.00000000e+000 4.67605187e-310], [40.37140893936157]
[4.67604837e-310 0.00000000e+000 4.67605187e-310], [40.45574998855591]
