[1.42108547e-14 0.00000000e+00 5.50000000e+01], [31.127923250198364]
[-4.62279880e-06  2.21419411e-06  5.50000012e+01], [31.753276109695435]
[-4.91691665e-06  2.48744959e-06  5.50000009e+01], [31.866337299346924]
[-4.74804449e-06  2.39763866e-06  5.50000008e+01], [31.978536128997803]
[-4.73867124e-06  2.38369247e-06  5.50000009e+01], [32.089802980422974]
[-4.73712797e-06  2.38075598e-06  5.50000009e+01], [32.20095634460449]
[-4.73593845e-06  2.37867581e-06  5.50000009e+01], [32.31194734573364]
[-4.73501424e-06  2.37707325e-06  5.50000009e+01], [32.423224687576294]
[-4.73432233e-06  2.37587404e-06  5.50000009e+01], [32.53418731689453]
[-4.73380725e-06  2.37498135e-06  5.50000009e+01], [32.6453971862793]
[-4.73342394e-06  2.37431702e-06  5.50000009e+01], [32.75727963447571]
[-4.73313869e-06  2.37382263e-06  5.50000009e+01], [32.869046449661255]
[-4.73292639e-06  2.37345470e-06  5.50000009e+01], [32.98035264015198]
[-4.73276842e-06  2.37318087e-06  5.50000009e+01], [33.09195899963379]
[-4.73265083e-06  2.37297710e-06  5.50000009e+01], [33.20464515686035]
[-4.73256333e-06  2.37282545e-06  5.50000009e+01], [33.31665921211243]
[-4.73249821e-06  2.37271257e-06  5.50000009e+01], [33.428253173828125]
[-4.73244974e-06  2.37262857e-06  5.50000009e+01], [33.54012370109558]
[-4.73241370e-06  2.37256607e-06  5.50000009e+01], [33.65216827392578]
[-4.73238684e-06  2.37251955e-06  5.50000009e+01], [33.76409864425659]
[-4.73236686e-06  2.37248493e-06  5.50000009e+01], [33.87672710418701]
[-4.73235199e-06  2.37245917e-06  5.50000009e+01], [33.9885196685791]
[-4.73234093e-06  2.37243999e-06  5.50000009e+01], [34.09981417655945]
[-4.73233270e-06  2.37242572e-06  5.50000009e+01], [34.211660623550415]
[-4.73232657e-06  2.37241510e-06  5.50000009e+01], [34.322898387908936]
[-4.73232199e-06  2.37240719e-06  5.50000009e+01], [34.43394732475281]
[-4.73231861e-06  2.37240131e-06  5.50000009e+01], [34.54517149925232]
[-4.73231608e-06  2.37239692e-06  5.50000009e+01], [34.65646314620972]
[-4.73231418e-06  2.37239366e-06  5.50000009e+01], [34.767778396606445]
[-4.73231280e-06  2.37239124e-06  5.50000009e+01], [34.87907028198242]
[-4.73231176e-06  2.37238943e-06  5.50000009e+01], [34.99018383026123]
[-4.73231097e-06  2.37238808e-06  5.50000009e+01], [35.1015727519989]
[-4.73231041e-06  2.37238708e-06  5.50000009e+01], [35.213106870651245]
[-4.73230998e-06  2.37238635e-06  5.50000009e+01], [35.323970079422]
[-4.73230967e-06  2.37238579e-06  5.50000009e+01], [35.435832023620605]
[-4.73230942e-06  2.37238538e-06  5.50000009e+01], [35.54673624038696]
[-4.73230925e-06  2.37238507e-06  5.50000009e+01], [35.658180713653564]
[-4.73230912e-06  2.37238484e-06  5.50000009e+01], [35.77068638801575]
[-4.73230903e-06  2.37238468e-06  5.50000009e+01], [35.88170886039734]
[-4.73230893e-06  2.37238455e-06  5.50000009e+01], [35.99245643615723]
[-4.73230890e-06  2.37238445e-06  5.50000009e+01], [36.10385012626648]
[-4.73230886e-06  2.37238439e-06  5.50000009e+01], [36.215904235839844]
[-4.73230881e-06  2.37238433e-06  5.50000009e+01], [36.32672452926636]
[-4.73230879e-06  2.37238429e-06  5.50000009e+01], [36.43764615058899]
[-4.73230878e-06  2.37238426e-06  5.50000009e+01], [36.54870319366455]
[-4.73230875e-06  2.37238424e-06  5.50000009e+01], [36.66068458557129]
[-4.73230876e-06  2.37238422e-06  5.50000009e+01], [36.77291178703308]
[-4.73230874e-06  2.37238421e-06  5.50000009e+01], [36.88460564613342]
[-4.73230874e-06  2.37238420e-06  5.50000009e+01], [36.996065855026245]
[-4.73230875e-06  2.37238420e-06  5.50000009e+01], [37.10789608955383]
[-4.73230872e-06  2.37238419e-06  5.50000009e+01], [37.219279766082764]
[-4.73230872e-06  2.37238418e-06  5.50000009e+01], [37.330350399017334]
[-4.73230873e-06  2.37238418e-06  5.50000009e+01], [37.44140839576721]
[-4.73230874e-06  2.37238418e-06  5.50000009e+01], [37.55167102813721]
