[0. 0. 0.], [31.128400325775146]
[ 0.    0.   54.99], [31.75377631187439]
[ 0.    0.   54.99], [31.866817712783813]
[ 0.000e+00 -1.000e-02  5.498e+01], [31.978694677352905]
[ 0.000e+00 -1.000e-02  5.498e+01], [32.090062618255615]
[-1.000e-02  1.000e-02  5.498e+01], [32.20112872123718]
[-2.000e-02  2.000e-02  5.499e+01], [32.31214666366577]
[-2.000e-02  0.000e+00  5.499e+01], [32.42365765571594]
[ 0.    0.   54.99], [32.5344033241272]
[ 0.    0.   54.99], [32.645592212677]
[-1.000e-02  0.000e+00  5.498e+01], [32.757742166519165]
[-2.000e-02  1.000e-02  5.498e+01], [32.86920213699341]
[-1.000e-02  0.000e+00  5.498e+01], [32.980501651763916]
[ 0.    0.   54.98], [33.09220576286316]
[ 0.    0.   54.98], [33.20491147041321]
[ 0.000e+00 -1.000e-02  5.499e+01], [33.316813230514526]
[ 2.000e-02 -1.000e-02  5.501e+01], [33.42841053009033]
[ 1.0e-02 -1.0e-02  5.5e+01], [33.54038667678833]
[-1.000e-02 -1.000e-02  5.499e+01], [33.65233397483826]
[ 0.000e+00 -1.000e-02  5.499e+01], [33.76456928253174]
[ 0.    0.   54.99], [33.87689161300659]
[ 0.000e+00 -1.000e-02  5.498e+01], [33.988813400268555]
[ 0.000e+00 -1.000e-02  5.498e+01], [34.09997868537903]
[ 0.    0.   54.98], [34.21181392669678]
[-1.000e-02  0.000e+00  5.499e+01], [34.32326889038086]
[-1.000e-02  1.000e-02  5.499e+01], [34.43412756919861]
[0.000e+00 1.000e-02 5.499e+01], [34.545337438583374]
[-1.000e-02  0.000e+00  5.499e+01], [34.65680432319641]
[-1.000e-02  0.000e+00  5.499e+01], [34.76802682876587]
[ 0.000e+00 -1.000e-02  5.499e+01], [34.87924599647522]
[ 0.    0.   54.99], [34.99055314064026]
[ 0.000e+00 -1.000e-02  5.499e+01], [35.10174894332886]
[ 0.    0.   54.99], [35.21327447891235]
[ 0.    0.   54.99], [35.324312925338745]
[ 0.000e+00 -1.000e-02  5.499e+01], [35.43601322174072]
[ 0.000e+00 -1.000e-02  5.499e+01], [35.5469434261322]
[1.000e-02 0.000e+00 5.498e+01], [35.65864014625549]
[0.000e+00 1.000e-02 5.498e+01], [35.771095275878906]
[ 0.    0.   54.98], [35.88186168670654]
[ 0.    0.   54.99], [35.99277901649475]
[ 0.    0.   54.99], [36.10415840148926]
[ 0.000e+00 -1.000e-02  5.499e+01], [36.21605706214905]
[0.000e+00 1.000e-02 5.499e+01], [36.32691526412964]
[-1.000e-02  0.000e+00  5.498e+01], [36.43795990943909]
[-1.000e-02  0.000e+00  5.499e+01], [36.54916024208069]
[-1.000e-02  1.000e-02  5.498e+01], [36.66105365753174]
[-1.000e-02  1.000e-02  5.499e+01], [36.77330541610718]
[ 0.    0.   54.99], [36.88477087020874]
[ 0.    0.   54.99], [36.99623394012451]
[ 0.    0.   54.99], [37.10817837715149]
[ 0.    0.   54.99], [37.21949076652527]
[1.000e-02 0.000e+00 5.499e+01], [37.330538749694824]
[2.0e-02 1.0e-02 5.5e+01], [37.44171953201294]
[1.0e-02 0.0e+00 5.5e+01], [37.552128314971924]
