[1.28785871e-14 0.00000000e+00 5.80000000e+01], [2.1822447776794434]
[ 2.63721212e-14 -2.04728336e-15  5.80000000e+01], [3.649172067642212]
[4.33364969e-02 1.27760400e-04 5.80150566e+01], [3.793184518814087]
[1.32618649e-01 3.36666164e-04 5.80401819e+01], [3.9469923973083496]
[ 2.67836840e-01 -3.65962923e-04  5.80746077e+01], [4.0730509757995605]
[ 4.49428159e-01 -3.26357699e-06  5.81177318e+01], [4.207773923873901]
[6.77600626e-01 4.39657073e-04 5.81693137e+01], [4.3610029220581055]
[9.52752383e-01 9.54771334e-04 5.82287814e+01], [4.514519214630127]
[1.27534376e+00 1.53722268e-03 5.82954973e+01], [4.6600964069366455]
[1.64587330e+00 2.18116436e-03 5.83687130e+01], [4.795025587081909]
[2.06484812e+00 2.87975922e-03 5.84475690e+01], [4.938749551773071]
[2.53279844e+00 3.62439917e-03 5.85311121e+01], [5.076399326324463]
[ 3.04640422e+00 -2.55725989e-03  5.86171916e+01], [5.218938589096069]
[ 3.57638879 -0.06754172 58.697006  ], [5.354371786117554]
[ 4.10011198 -0.12470414 58.76739361], [5.492436170578003]
[ 4.61164022 -0.12618602 58.83039304], [5.640214920043945]
[ 5.15825723 -0.1295433  58.90035705], [5.785077333450317]
[ 5.7440517  -0.15089041 58.97110841], [5.920238494873047]
[ 6.36435377 -0.19067008 59.03960565], [6.071998596191406]
[ 7.01416789 -0.24501765 59.10452343], [6.220934867858887]
[ 7.68200915 -0.2920396  59.16334582], [6.37530517578125]
[ 8.34497037 -0.31221857 59.21238418], [6.504189491271973]
[ 9.00025175 -0.3078365  59.25461976], [6.647686719894409]
[ 9.6679169  -0.30868743 59.2952639 ], [6.7957446575164795]
[10.34336829 -0.32873579 59.33083001], [6.929635524749756]
[11.02410923 -0.34765074 59.36136703], [7.07124137878418]
[11.70120018 -0.35872201 59.3858114 ], [7.204345226287842]
[12.3572127  -0.37261141 59.40248099], [7.347705364227295]
[12.97550918 -0.38475807 59.41116716], [7.4887988567352295]
[13.56953497 -0.37403582 59.41708689], [7.639305114746094]
[14.12029918 -0.35738193 59.41609081], [7.786701679229736]
[14.63903545 -0.32351694 59.41258836], [7.935778379440308]
[15.14491276 -0.32063662 59.40915522], [8.085991144180298]
[15.63983451 -0.33122418 59.40473866], [8.243115663528442]
[16.11072872 -0.34451499 59.39723508], [8.396942853927612]
[16.53004501 -0.34601141 59.3837556 ], [8.549075841903687]
[16.89366687 -0.31396572 59.3663901 ], [8.694295883178711]
[17.20640473 -0.24919271 59.34655891], [8.844414472579956]
[17.51704277 -0.20646638 59.33163168], [8.990809679031372]
[17.81546396 -0.1937552  59.31682109], [9.134763479232788]
[18.10050667 -0.19251205 59.30263235], [9.283565521240234]
[18.36958196 -0.18090604 59.28883553], [9.42033314704895]
[18.61568502 -0.16678217 59.274486  ], [9.557762622833252]
[18.83508192 -0.14454936 59.2594698 ], [9.699640989303589]
[19.0395445 -0.1109488 59.2457502], [9.83126163482666]
[19.25762284 -0.06890712 59.23690358], [9.965439319610596]
[ 1.94635537e+01 -4.56130846e-02  5.92274742e+01], [10.10397219657898]
[ 1.96907116e+01 -2.22143871e-02  5.92238109e+01], [10.252017498016357]
[ 1.99251698e+01 -7.99369115e-03  5.92222880e+01], [10.396669149398804]
[ 2.01600207e+01 -2.21617680e-02  5.92226352e+01], [10.536974668502808]
[ 2.04046664e+01 -3.34208085e-02  5.92267254e+01], [10.672571659088135]
[ 2.06421020e+01 -4.36181115e-02  5.92316708e+01], [10.81195616722107]
[ 2.08189198e+01 -4.60104634e-03  5.92293866e+01], [10.947724103927612]
[20.94560167  0.08380596 59.22196705], [11.08183217048645]
[21.01374732  0.20997062 59.20693208], [11.235759019851685]
[21.02202861  0.36602025 59.18408202], [11.390354871749878]
[20.96867153  0.55296723 59.15327248], [11.538962364196777]
[20.8578423   0.74499153 59.11607624], [11.686970949172974]
[20.73327039  0.95650104 59.08013251], [11.841341495513916]
[20.59568577  1.15911282 59.04503536], [11.988704919815063]
[20.43897052  1.37099131 59.11051766], [12.138406038284302]
[20.25204832  1.54831172 59.42955816], [12.274955987930298]
[20.09382667  1.77584364 59.73369476], [12.42440152168274]
[19.95163642  2.00132637 60.03053452], [12.564098358154297]
[19.82523681  2.21759498 60.31956397], [12.711024761199951]
[19.6813878   2.41187505 60.61942344], [12.857314586639404]
[19.4779283   2.54942142 60.95407598], [13.007348537445068]
[19.30827996  2.67888023 61.24664657], [13.155311346054077]
[19.06277203  2.81516714 61.56291423], [13.294877290725708]
[18.70546259  2.99848023 61.92034385], [13.445189952850342]
[18.25708268  3.23077446 62.31279608], [13.593381881713867]
[17.76665119  3.39851023 62.72127784], [13.737210988998413]
[17.27401742  3.52329479 63.11741287], [13.8855459690094]
[16.76026413  3.60163724 63.51966417], [14.036024332046509]
[16.21554169  3.6345182  63.92840022], [14.186897277832031]
[15.64199266  3.70561849 64.32807303], [14.323852777481079]
[15.02521698  3.7937904  64.73036131], [14.471131801605225]
[14.4077089   3.91459751 65.10113415], [14.610396385192871]
[13.8100118   4.03373461 65.44441765], [14.753631591796875]
[13.26928124  4.13147041 65.72806038], [14.890864610671997]
[12.75048203  4.21507137 65.97816415], [15.036269426345825]
[12.2460458   4.29412432 66.19637063], [15.172279357910156]
[11.78396485  4.39525875 66.36122309], [15.31154990196228]
[11.35505293  4.5076691  66.48127116], [15.458577394485474]
[10.95238606  4.66511873 66.55858135], [15.597702741622925]
[10.56229791  4.80997608 66.61257355], [15.748780012130737]
[10.21571056  4.9737252  66.6239883 ], [15.88086724281311]
[ 9.90466887  5.14451163 66.60631292], [16.021936893463135]
[ 9.66714375  5.31774595 66.53971111], [16.160693883895874]
[ 9.48182981  5.49052697 66.4394576 ], [16.30309271812439]
[ 9.32358839  5.64656389 66.32734797], [16.441676378250122]
[ 9.23471398  5.76235906 66.19207842], [16.589722633361816]
[ 9.17915305  5.90318306 66.03790277], [16.72973322868347]
[ 9.14246593  6.01316516 65.88549895], [16.879646062850952]
[ 9.15163439  6.14049978 65.71353699], [17.020455360412598]
[ 9.17194221  6.23503838 65.55051838], [17.167682647705078]
[ 9.22485446  6.36357351 65.37119128], [17.301708698272705]
[ 9.31689063  6.50655782 65.18302662], [17.43187665939331]
[ 9.39541263  6.62326988 65.0156794 ], [17.585991859436035]
[ 9.46918592  6.76915337 64.85391291], [17.71966791152954]
[ 9.49918229  6.96868806 64.70473845], [17.8575918674469]
[ 9.56040089  7.12850493 64.56644397], [17.99683380126953]
[ 9.57936029  7.334485   64.44161477], [18.135597944259644]
[ 9.60636848  7.50774635 64.33266088], [18.282691717147827]
[ 9.66100101  7.71681529 64.2131736 ], [18.4225115776062]
[ 9.71292855  7.89039259 64.11486314], [18.569019556045532]
[ 9.76410768  8.05542432 64.02761247], [18.709858894348145]
[ 9.81086272  8.28818213 63.92972828], [18.83975648880005]
[ 9.85079736  8.47511687 63.85707559], [18.99064588546753]
[ 9.85955877  8.68416521 63.79175612], [19.12136697769165]
[ 9.87446499  8.87189407 63.73684337], [19.25838589668274]
[ 9.88637453  9.03604698 63.69800184], [19.39621925354004]
[ 9.86558538  9.21740214 63.67060982], [19.53875207901001]
[ 9.84227591  9.37791425 63.65624938], [19.67542338371277]
[ 9.79479254  9.55526014 63.64881492], [19.809087991714478]
[ 9.73643797  9.70270498 63.65360982], [19.954548120498657]
[ 9.75144086  9.81733604 63.64081049], [20.096070528030396]
[ 9.74742723  9.9460214  63.63404742], [20.24581289291382]
