[4.68838140e-310 4.68837899e-310 4.68838607e-310], [44.352599143981934]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [60.710736989974976]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [60.82591676712036]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [60.94106316566467]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.057077169418335]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.17242455482483]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.28835201263428]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.40444207191467]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.51887392997742]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.632243156433105]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.74655842781067]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.86060810089111]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [61.976510524749756]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.09215545654297]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.208019733428955]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.32310247421265]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.43876123428345]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.554158449172974]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.669097661972046]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.7846302986145]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [62.899965047836304]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.01620626449585]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.130507707595825]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.24549388885498]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.35967779159546]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.475419759750366]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.59127473831177]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.705907344818115]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.81911063194275]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [63.934144020080566]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.0484344959259]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.16564059257507]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.28068733215332]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.39589333534241]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.51167702674866]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.6269679069519]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.74373865127563]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.85853838920593]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [64.97482562065125]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.09188079833984]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.20834493637085]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.32405376434326]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.43917560577393]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.55412411689758]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.66921663284302]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.78249764442444]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [65.8977837562561]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.01329302787781]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.12776231765747]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.24374294281006]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.35807585716248]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.47392988204956]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.58895659446716]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.70327067375183]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.81834530830383]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [66.93295550346375]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.04838180541992]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.16368365287781]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.27770400047302]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.39390015602112]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.5081946849823]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.62593293190002]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.74124121665955]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.85763907432556]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [67.9721052646637]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.0883138179779]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.20342588424683]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.318443775177]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.43347358703613]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.5482132434845]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.66321444511414]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.77760744094849]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [68.89304184913635]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.00840520858765]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.12398338317871]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.24082398414612]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.35626721382141]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.47238874435425]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.58880305290222]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.70344090461731]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.81891179084778]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [69.93380427360535]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.04732608795166]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.16357612609863]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.27873873710632]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.39463233947754]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.51141786575317]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.62691855430603]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.74186611175537]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.85636138916016]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [70.97208070755005]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.0875232219696]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.20307183265686]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.3199372291565]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.43464922904968]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.55012083053589]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.6662073135376]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.78542828559875]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [71.90175318717957]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.01899099349976]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.13510584831238]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.25078320503235]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.36639833450317]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.48147940635681]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.59839844703674]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.71395897865295]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.82955026626587]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [72.94490456581116]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.06006860733032]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.17479014396667]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.29038095474243]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.405588388443]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.5230016708374]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.63742685317993]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.75377893447876]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.86881589889526]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [73.98335075378418]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.10051918029785]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.21556210517883]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.33087682723999]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.44517731666565]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.56027483940125]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.67540311813354]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.79161238670349]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [74.9067542552948]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.02223682403564]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.13758301734924]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.25218176841736]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.36659216880798]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.48213410377502]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.59714460372925]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.71249055862427]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.8284661769867]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [75.94320726394653]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.05767321586609]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.17279744148254]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.28925967216492]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.40632247924805]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.52311301231384]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.63755226135254]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.75407457351685]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.86917734146118]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [76.98445510864258]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.09950947761536]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.2152988910675]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.33031749725342]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.44536757469177]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.56025195121765]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.67488741874695]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.79107570648193]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [77.90621876716614]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.022381067276]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.13902235031128]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.25586605072021]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.37223219871521]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.4881694316864]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.60438346862793]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.7205696105957]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.83715271949768]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [78.95155143737793]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.0660343170166]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.1833348274231]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.29888963699341]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.4147002696991]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.53030037879944]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.64611840248108]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.7616617679596]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.87628030776978]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [79.9919683933258]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.1080539226532]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.22223091125488]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.33885931968689]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.45438957214355]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.5705292224884]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.68485426902771]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.80109000205994]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [80.91631603240967]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.0316174030304]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.14603281021118]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.26107811927795]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.37619686126709]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.49103546142578]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.60580706596375]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.72228646278381]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.83734393119812]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [81.95194125175476]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.0666561126709]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.18204998970032]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.29788970947266]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.41328477859497]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.52877378463745]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.64321899414062]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.75732207298279]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.87326741218567]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [82.98877835273743]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.10560989379883]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.22350144386292]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.33871817588806]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.4537844657898]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.56870460510254]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.68351864814758]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.79906368255615]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [83.91462969779968]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.02942228317261]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.14441156387329]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.25896739959717]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.37351369857788]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.48906254768372]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.60538172721863]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.72283816337585]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.83801674842834]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [84.95501899719238]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.07028985023499]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.18420505523682]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.29921531677246]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.41428446769714]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.52874231338501]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.64480447769165]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.76044631004333]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.87551403045654]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [85.9907157421112]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.10540747642517]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.22201633453369]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.33600282669067]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.4521996974945]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.5670895576477]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.6821928024292]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.79917216300964]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [86.91467666625977]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [87.02887916564941]
[4.68838813e-310 4.68838813e-310 4.68838813e-310], [87.14321970939636]
