[0. 0. 0.], [31.385205030441284]
[-2.0e-02  1.0e-02  5.5e+01], [32.00995230674744]
[-2.000e-02  0.000e+00  5.499e+01], [32.125375270843506]
[-2.000e-02  1.000e-02  5.499e+01], [32.24118256568909]
[ 0.35 -0.14 55.12], [32.35805416107178]
[ 7.10e-01 -5.00e-02  5.52e+01], [32.47374129295349]
[ 7.100e-01 -1.000e-02  5.517e+01], [32.59218120574951]
[ 1.05 -0.14 55.11], [32.708335638046265]
[1.440e+00 3.000e-02 5.524e+01], [32.823872804641724]
[ 1.71  0.09 55.37], [32.93877196311951]
[ 1.89 -0.07 55.34], [33.05335307121277]
[ 2.2   0.07 55.42], [33.16893243789673]
[ 2.5   0.16 55.35], [33.28483843803406]
[ 2.91  0.   55.47], [33.40097212791443]
[ 3.5  -0.07 55.51], [33.51759195327759]
[ 4.07  0.29 55.52], [33.63342523574829]
[ 4.61  0.27 55.67], [33.7502543926239]
[ 5.45 -0.08 55.54], [33.867517709732056]
[ 5.780e+00 -4.000e-02  5.564e+01], [33.983625173568726]
[ 6.31  0.39 55.69], [34.10105323791504]
[ 7.03  0.5  55.81], [34.21699237823486]
[ 7.27  0.24 55.73], [34.33424258232117]
[ 7.78 -0.43 55.61], [34.45016884803772]
[ 8.4   0.57 55.8 ], [34.567099809646606]
[ 8.72  0.49 55.8 ], [34.68510150909424]
[ 9.62  0.08 55.41], [34.80113124847412]
[10.41  0.21 55.56], [34.918715953826904]
[10.85  0.09 55.91], [35.034430265426636]
[11.53 -0.18 55.45], [35.151989459991455]
[11.84 -0.11 55.84], [35.267706871032715]
[12.31 -0.36 55.28], [35.38468027114868]
[13.26 -0.15 54.74], [35.50221014022827]
[13.9  -0.14 54.54], [35.616997480392456]
[14.05 -0.16 54.66], [35.73440361022949]
[14.17 -0.42 54.75], [35.851614236831665]
[14.96 -0.35 54.51], [35.96811246871948]
[15.76  0.16 53.85], [36.0832462310791]
[15.9   0.23 54.28], [36.20056629180908]
[16.05 -0.13 54.19], [36.316845655441284]
[16.79 -0.53 53.72], [36.433138370513916]
[17.84 -0.44 53.2 ], [36.55096125602722]
[17.8  -0.19 53.66], [36.667929887771606]
[17.69 -0.22 53.68], [36.78429317474365]
[18.9   0.36 53.18], [36.901145696640015]
[19.54 -0.07 53.42], [37.0181450843811]
[19.49 -0.32 53.04], [37.13370895385742]
[19.5  -0.2  53.06], [37.25101184844971]
[19.98 -0.09 52.81], [37.367552280426025]
[20.11 -0.27 52.67], [37.48423981666565]
[ 2.064e+01 -4.000e-02  5.255e+01], [37.60086536407471]
[21.25  0.48 52.54], [37.716997385025024]
[21.75  0.19 52.19], [37.83442950248718]
[22.68  0.34 51.56], [37.95081567764282]
[23.14  0.17 51.39], [38.06831073760986]
[20.97  0.83 51.79], [38.184805154800415]
[19.83  1.51 53.03], [38.30159831047058]
[19.54  1.89 52.92], [38.418389320373535]
[19.62  2.49 53.63], [38.53556823730469]
[20.    2.32 52.74], [38.65181756019592]
[20.43  2.94 52.68], [38.769113063812256]
[19.92  3.04 52.89], [38.885454416275024]
[20.09  2.98 52.54], [39.000322341918945]
[19.73  3.04 52.84], [39.117700815200806]
[20.11  2.58 52.92], [39.234710693359375]
[19.92  2.9  52.83], [39.35185408592224]
[19.54  3.5  52.58], [39.46703815460205]
[19.42  4.27 53.1 ], [39.58426880836487]
[19.9   4.85 52.73], [39.700828313827515]
[19.9   4.89 52.56], [39.817248582839966]
[19.9   4.95 52.14], [39.93508791923523]
[19.72  4.97 52.56], [40.05234670639038]
[19.5   4.77 52.83], [40.169553995132446]
[19.32  4.91 52.62], [40.28740119934082]
[19.26  4.98 52.61], [40.40251636505127]
[19.89  5.88 51.59], [40.519325971603394]
[19.72  6.03 52.3 ], [40.63495850563049]
[19.11  6.04 52.45], [40.752678871154785]
[18.71  6.15 52.63], [40.869510889053345]
[19.17  6.75 52.7 ], [40.986271142959595]
[19.22  6.82 52.27], [41.103535890579224]
[19.18  7.01 52.13], [41.21855664253235]
[18.56  7.37 52.38], [41.33430814743042]
[18.62  7.39 52.3 ], [41.45126128196716]
[18.41  7.54 52.3 ], [41.56863021850586]
[18.42  7.56 52.36], [41.684736251831055]
[18.36  8.   52.4 ], [41.802472829818726]
[18.82  8.18 52.24], [41.91812777519226]
[18.52  8.51 52.23], [42.03391408920288]
[17.96  8.62 52.33], [42.150654315948486]
[17.92  8.69 52.2 ], [42.26631188392639]
[17.99  8.66 52.15], [42.38323998451233]
[17.93  8.68 52.19], [42.50041890144348]
[17.9   8.71 52.18], [42.617427110672]
[17.81  8.78 52.2 ], [42.73481845855713]
[17.46  9.24 52.44], [42.851457595825195]
[17.09  9.54 52.45], [42.96772265434265]
[16.98  9.71 52.25], [43.08522367477417]
[17.3  10.08 52.47], [43.20270848274231]
[16.98 10.35 52.07], [43.31960988044739]
[16.81 10.47 51.98], [43.43505120277405]
[16.93 10.41 51.92], [43.55100655555725]
[16.88 10.48 51.93], [43.66773843765259]
[16.79 10.55 51.91], [43.784977436065674]
[16.53 10.77 51.89], [43.90132474899292]
[16.24 10.98 51.89], [44.01902770996094]
[16.26 10.96 51.91], [44.135695457458496]
[16.44 11.46 51.56], [44.251707553863525]
[15.85 11.6  51.92], [44.36826825141907]
[15.46 11.83 51.9 ], [44.48650646209717]
[15.98 12.2  51.61], [44.602269887924194]
[15.87 12.19 51.5 ], [44.72009038925171]
[15.27 12.44 51.82], [44.83604288101196]
[15.26 12.48 51.61], [44.95349097251892]
[15.4  12.42 51.56], [45.0696063041687]
[15.39 12.45 51.55], [45.18571901321411]
[14.9  12.72 51.54], [45.302405834198]
[14.56 13.06 51.47], [45.41869759559631]
[14.49 13.13 51.48], [45.535913705825806]
[14.25 13.33 51.47], [45.651809215545654]
[14.13 13.42 51.46], [45.768545627593994]
[14.14 13.8  51.27], [45.8856041431427]
[13.86 14.04 51.29], [46.001548290252686]
[13.7  14.08 51.3 ], [46.11904191970825]
[13.81 14.06 51.2 ], [46.23456048965454]
[13.78 14.1  51.21], [46.352020025253296]
[13.73 14.13 51.21], [46.4673957824707]
[13.62 14.21 51.2 ], [46.5851788520813]
[13.49 14.33 51.18], [46.70286273956299]
[13.35 14.43 51.16], [46.819239377975464]
[13.13 14.68 51.04], [46.93449878692627]
[13.07 14.87 50.93], [47.05174398422241]
[13.03 14.85 50.99], [47.16842794418335]
[12.84 15.04 50.91], [47.28591513633728]
[12.33 15.34 50.85], [47.40235757827759]
[12.36 15.38 50.83], [47.51838135719299]
[12.12 15.52 50.79], [47.63416528701782]
[11.37 15.56 51.32], [47.752480030059814]
[11.43 15.83 50.76], [47.869138956069946]
[11.21 15.76 51.45], [47.985591411590576]
[11.45 16.07 50.36], [48.10286521911621]
[11.3  16.16 50.49], [48.21829962730408]
[11.12 16.19 50.52], [48.335596561431885]
[10.62 16.32 50.49], [48.452080965042114]
[10.49 16.41 50.46], [48.56815767288208]
[10.52 16.46 50.39], [48.6852331161499]
[10.48 16.46 50.39], [48.801695346832275]
[10.46 16.46 50.39], [48.91795086860657]
[10.42 16.46 50.4 ], [49.03458786010742]
[10.4  16.47 50.39], [49.15153670310974]
[10.4  16.48 50.38], [49.26694202423096]
