[0. 0. 0.], [30.858169078826904]
[-1.0e-02 -3.0e-02  5.5e+01], [31.466957330703735]
[-1.0e-02 -2.0e-02  5.5e+01], [31.552987098693848]
[-1.0e-02 -2.0e-02  5.5e+01], [31.638407945632935]
[ 2.98  0.12 55.64], [31.72419238090515]
[17.31 15.91 47.7 ], [31.808906078338623]
[ 6.14  1.84 53.04], [31.893516302108765]
[ 5.96  5.7  55.6 ], [31.97786831855774]
[ 3.84  3.99 55.68], [32.06318259239197]
[ 3.46  4.17 55.65], [32.14738440513611]
[ 3.15  3.49 55.35], [32.2317898273468]
[ 3.18  3.59 55.44], [32.317436933517456]
[ 3.2   3.35 55.36], [32.40227437019348]
[ 3.21  3.32 55.36], [32.49239706993103]
[ 3.19  3.31 55.36], [32.57679033279419]
[ 3.18  3.3  55.35], [32.66223168373108]
[ 3.17  3.3  55.36], [32.74649691581726]
[ 3.16  3.3  55.36], [32.83157205581665]
[ 3.17  3.29 55.35], [32.91579031944275]
[ 3.16  3.31 55.35], [32.99992561340332]
[ 3.21  3.6  55.38], [33.08373236656189]
[ 3.26  3.47 55.31], [33.16746425628662]
[ 3.3   3.47 55.35], [33.25216484069824]
[ 3.33  3.51 55.37], [33.33686852455139]
[ 3.36  3.5  55.37], [33.421475410461426]
[ 3.39  3.47 55.36], [33.50624442100525]
[ 3.39  3.46 55.35], [33.590877056121826]
[ 3.39  3.46 55.34], [33.674954414367676]
[ 3.39  3.46 55.34], [33.76025414466858]
[ 6.52  5.53 52.76], [33.84523296356201]
[17.97 18.95 38.21], [33.92935919761658]
[12.75  8.93 50.02], [34.0140323638916]
[15.5  16.35 51.97], [34.09871172904968]
[13.76 15.47 48.3 ], [34.182509660720825]
[12.88 14.76 51.33], [34.266968727111816]
[11.98 13.94 50.93], [34.35185980796814]
[11.62 13.5  51.72], [34.43650031089783]
[11.41 13.56 52.44], [34.51980686187744]
[11.85 13.68 52.28], [34.60527682304382]
[11.74 13.47 52.33], [34.68954634666443]
[11.51 13.4  52.19], [34.77538800239563]
[11.31 13.47 52.32], [34.85990047454834]
[11.49 13.56 52.45], [34.94527053833008]
[11.69 13.22 52.58], [35.02934241294861]
[11.43 13.44 52.36], [35.11309361457825]
[11.45 13.27 52.56], [35.1979546546936]
[11.1  13.03 52.56], [35.28335499763489]
[11.09 12.97 52.8 ], [35.368338108062744]
[11.09 12.98 52.76], [35.452964544296265]
[11.15 12.88 52.92], [35.5371778011322]
[11.19 12.84 52.93], [35.621307134628296]
[11.02 12.82 53.2 ], [35.705832719802856]
[11.19 12.67 53.08], [35.79012584686279]
[11.24 12.66 53.07], [35.875181913375854]
[11.7   9.52 55.6 ], [35.959487438201904]
[15.85 -7.93 53.93], [36.04436445236206]
[10.67  5.85 56.65], [36.12987685203552]
[ 9.25  3.78 54.66], [36.214754819869995]
[ 9.47  2.85 55.54], [36.29914689064026]
[ 9.28  3.93 55.56], [36.383846044540405]
[ 9.6   4.04 55.72], [36.467963218688965]
[ 9.45  3.61 55.56], [36.55352520942688]
[ 9.37  3.72 55.62], [36.638705015182495]
[ 9.32  3.9  55.75], [36.72355628013611]
[ 9.4   4.2  55.68], [36.808653593063354]
[ 9.43  4.18 55.64], [36.89320254325867]
[ 9.45  4.52 55.65], [36.97791361808777]
[ 9.39  4.54 55.6 ], [37.06879234313965]
[ 9.4   4.46 55.56], [37.15308976173401]
[ 9.38  4.46 55.57], [37.237642765045166]
[ 9.36  4.46 55.58], [37.32174849510193]
[ 9.36  4.47 55.57], [37.40603041648865]
[ 9.36  4.48 55.54], [37.49047088623047]
[ 9.37  4.48 55.55], [37.57424306869507]
[ 9.36  4.48 55.56], [37.65894103050232]
[ 9.34  4.48 55.57], [37.743863105773926]
[ 9.34  4.52 55.55], [37.82889175415039]
[ 9.33  4.55 55.53], [37.91379499435425]
[ 9.33  4.56 55.52], [37.99862289428711]
[10.13  0.88 55.87], [38.08408284187317]
[ 16.15 -13.69  50.89], [38.169737339019775]
[11.97  2.85 56.74], [38.25555682182312]
[ 9.07 -1.24 55.65], [38.34061574935913]
[ 9.53 -0.61 55.92], [38.426087617874146]
[ 9.06 -0.61 55.95], [38.510577917099]
[ 9.25 -0.49 55.87], [38.595381021499634]
[ 9.12 -0.4  55.86], [38.68019914627075]
[ 9.13 -0.45 55.78], [38.764851808547974]
[ 9.09 -0.46 55.81], [38.850276947021484]
[ 9.11 -0.41 55.79], [38.93461847305298]
[ 9.19 -0.18 55.83], [39.01987648010254]
[ 9.18 -0.1  55.78], [39.104793548583984]
[9.20e+00 3.00e-02 5.58e+01], [39.18879532814026]
[ 9.170e+00 -3.000e-02  5.578e+01], [39.273289918899536]
[ 9.140e+00 -3.000e-02  5.578e+01], [39.357698917388916]
[ 9.110e+00 -2.000e-02  5.577e+01], [39.44211006164551]
[ 9.100e+00 -1.000e-02  5.576e+01], [39.52560877799988]
