[0. 0. 0.], [30.944692611694336]
[ 0.0e+00 -2.0e-02  5.5e+01], [31.542538166046143]
[ 0.    0.   54.99], [31.627239227294922]
[ 0.000e+00 -1.000e-02  5.499e+01], [31.71269965171814]
[ 1.18 -0.29 55.39], [31.796204566955566]
[ 6.24  7.41 54.72], [31.880921840667725]
[ 2.68  1.23 56.09], [31.965579748153687]
[ 2.15  5.41 56.36], [32.04898476600647]
[ 1.39  1.91 56.35], [32.13248014450073]
[ 1.95  3.14 55.84], [32.21630501747131]
[ 1.1   3.74 56.44], [32.29986810684204]
[ 0.99  3.23 56.24], [32.38388013839722]
[ 0.98  3.17 56.18], [32.46626377105713]
[ 0.95  3.14 56.22], [32.550159215927124]
[ 0.95  3.28 56.33], [32.634130001068115]
[ 1.02  3.19 56.23], [32.71830177307129]
[ 1.04  3.2  56.26], [32.80209302902222]
[ 1.14  3.34 56.29], [32.884536027908325]
[ 1.36  3.16 56.18], [32.967923402786255]
[ 1.32  3.49 56.42], [33.052080392837524]
[ 1.44  3.7  56.26], [33.135966062545776]
[ 1.58  3.71 56.4 ], [33.219765424728394]
[ 1.69  3.84 56.32], [33.303146839141846]
[ 1.65  3.85 56.31], [33.387160539627075]
[ 1.72  3.85 56.31], [33.47096824645996]
[ 1.86  3.85 56.36], [33.55669569969177]
[ 2.01  4.1  56.29], [33.640798807144165]
[ 1.99  4.26 56.4 ], [33.72368502616882]
[ 2.11  4.34 56.37], [33.806504011154175]
[ 2.17  4.23 56.36], [33.889975786209106]
[ 3.85  4.66 56.07], [33.97390842437744]
[14.43 17.68 48.96], [34.0576708316803]
[14.08 22.89 46.54], [34.14080190658569]
[13.95 21.74 47.22], [34.22436571121216]
[14.12 17.13 49.39], [34.307015895843506]
[10.34 12.88 53.93], [34.39131546020508]
[ 8.21 11.2  54.28], [34.474976539611816]
[ 7.48 10.99 54.98], [34.55947828292847]
[ 7.69 10.95 55.48], [34.643314838409424]
[ 7.61 10.37 55.42], [34.727651834487915]
[ 7.78 11.18 55.6 ], [34.811015129089355]
[ 7.8  10.88 55.13], [34.89534020423889]
[ 7.85 10.92 55.32], [34.97983717918396]
[ 7.74 11.11 56.55], [35.06390643119812]
[ 8.15 11.27 55.05], [35.148168087005615]
[ 8.41 11.21 54.98], [35.231853008270264]
[ 8.29 11.17 54.95], [35.315735816955566]
[ 8.31 11.25 55.09], [35.399444341659546]
[ 8.45 11.24 55.  ], [35.483707666397095]
[ 8.58 10.99 54.94], [35.5685830116272]
[ 8.48 11.1  55.1 ], [35.65276074409485]
[ 8.33 11.21 55.47], [35.73723888397217]
[ 8.79 11.   54.99], [35.820850133895874]
[ 8.69 11.09 54.97], [35.90415120124817]
[ 9.71  7.9  55.43], [35.98738479614258]
[11.62 -7.15 54.24], [36.07167410850525]
[ 7.97  8.82 57.82], [36.15545129776001]
[ 6.93  2.52 57.48], [36.239487648010254]
[ 9.05  7.05 55.38], [36.32342052459717]
[ 7.89  6.6  56.78], [36.40753102302551]
[ 9.06  5.92 56.04], [36.49199891090393]
[ 8.34  6.35 56.45], [36.57564949989319]
[ 8.59  6.29 56.51], [36.65900659561157]
[ 8.82  7.23 55.99], [36.74223041534424]
[ 8.79  6.54 55.5 ], [36.82580327987671]
[ 8.96  6.71 55.93], [36.90872573852539]
[ 8.67  7.23 55.96], [36.991554975509644]
[ 8.67  6.91 56.03], [37.07471036911011]
[ 8.94  6.88 55.93], [37.15978169441223]
[ 8.95  6.85 55.66], [37.243529081344604]
[ 9.18  6.53 55.84], [37.327725648880005]
[ 9.21  6.54 56.  ], [37.41273331642151]
[ 9.41  6.71 55.7 ], [37.497376680374146]
[ 9.3   6.49 55.79], [37.58221960067749]
[ 9.34  6.63 55.75], [37.66648769378662]
[ 9.32  6.65 55.79], [37.75062656402588]
[ 9.47  6.39 55.55], [37.835829973220825]
[ 9.58  6.43 55.72], [37.92072772979736]
[ 9.56  6.39 55.72], [38.0061571598053]
[ 9.38  3.37 55.65], [38.09109449386597]
[ 12.74 -12.61  49.34], [38.17591738700867]
[ 9.44 -0.91 55.52], [38.26097655296326]
[ 7.48 -5.83 54.62], [38.345552921295166]
[ 8.15  1.02 56.07], [38.430511236190796]
[ 8.95  1.91 55.49], [38.514742374420166]
[ 8.76 -0.3  56.09], [38.59968280792236]
[ 9.49  1.71 55.57], [38.684298515319824]
[ 8.84  1.48 55.55], [38.76911020278931]
[ 9.48  1.87 55.86], [38.854143142700195]
[ 9.66  2.47 55.65], [38.93873906135559]
[ 8.84  1.28 56.13], [39.024306774139404]
[ 9.02  1.49 56.08], [39.108689308166504]
[ 9.3   2.24 55.95], [39.19265151023865]
[ 9.34  1.2  55.85], [39.27632141113281]
[ 9.53  1.29 55.66], [39.36097812652588]
[ 9.61  1.64 55.7 ], [39.44504904747009]
[ 9.44  1.31 55.88], [39.53046917915344]
[ 9.52  1.38 55.82], [39.61648726463318]
[ 9.63  1.49 55.73], [39.70170617103577]
[ 9.54  1.41 55.81], [39.78617715835571]
[ 9.7   1.08 55.62], [39.86931228637695]
[ 9.81  1.25 55.57], [39.954005002975464]
[ 9.65  1.33 56.  ], [40.03825759887695]
[ 9.84  1.23 55.53], [40.123095750808716]
[10.5  -5.07 55.71], [40.206992626190186]
[ 12.32 -15.65  45.92], [40.290693044662476]
[ 8.63 -6.97 55.31], [40.37504863739014]
[  6.63 -10.2   53.04], [40.45853590965271]
[ 7.79 -7.68 54.74], [40.54241180419922]
[ 8.87 -7.11 54.73], [40.627137184143066]
[ 9.18 -7.33 54.85], [40.71238446235657]
[ 9.93 -3.2  54.76], [40.797035455703735]
[10.06 -3.52 54.57], [40.87976098060608]
[10.07 -2.82 55.02], [40.96345376968384]
[10.04 -2.91 54.96], [41.04857516288757]
[10.45 -3.01 54.74], [41.134283781051636]
[10.07 -2.63 54.88], [41.21879506111145]
[10.   -2.96 54.96], [41.30389332771301]
[ 9.59 -3.07 55.07], [41.38826036453247]
[ 9.85 -3.6  55.06], [41.47270679473877]
[ 9.78 -3.55 54.86], [41.5568585395813]
[ 9.6  -3.58 54.99], [41.641326904296875]
[ 9.72 -3.58 54.91], [41.72590684890747]
[ 9.86 -3.63 54.79], [41.81027007102966]
[ 9.71 -3.8  54.96], [41.89468193054199]
[ 9.36 -3.81 55.12], [41.9790358543396]
[ 9.54 -3.84 54.91], [42.06407451629639]
[ 9.47 -3.95 54.94], [42.149036169052124]
[ 9.81 -4.3  54.66], [42.232972145080566]
[ 9.94 -5.58 53.98], [42.318284034729004]
[ 13.11 -22.79  43.72], [42.40214657783508]
[ 11.32 -16.99  51.49], [42.48698019981384]
[  9.86 -21.29  45.13], [42.57188320159912]
[ 12.4  -13.6   48.63], [42.65533804893494]
[  7.22 -16.44  55.05], [42.73948550224304]
[14.02 -9.66 51.55], [42.82247304916382]
[12.16 -9.45 53.74], [42.90765142440796]
[11.23 -6.29 55.35], [42.99264597892761]
[11.16 -9.59 53.86], [43.07702374458313]
[10.33 -8.04 54.49], [43.16132116317749]
[11.23 -8.29 54.3 ], [43.246631145477295]
[11.77 -8.41 54.14], [43.33101463317871]
[11.83 -8.7  53.98], [43.41626834869385]
[12.01 -9.36 53.52], [43.50047969818115]
[11.38 -9.51 54.18], [43.584853410720825]
