[4.67605295e-310 4.67604558e-310 6.93149395e-310], [32.998247146606445]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.190545082092285]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.27781009674072]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.363521337509155]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.44883155822754]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.53337478637695]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.619128465652466]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.705482006073]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.790966272354126]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.8751220703125]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [38.960408449172974]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.045450925827026]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.12993669509888]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.220235109329224]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.30475831031799]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.38873076438904]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.473899364471436]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.55872845649719]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.64277672767639]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.72614359855652]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.81192207336426]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.89702129364014]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [39.98142719268799]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.0664849281311]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.150352001190186]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.23452281951904]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.31867027282715]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.403573513031006]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.48869252204895]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.572919607162476]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.656821966171265]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.74121713638306]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.82539248466492]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.90943765640259]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [40.99271321296692]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.07778358459473]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.161309003829956]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.246697425842285]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.33150291442871]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.41538596153259]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.50038695335388]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.58478546142578]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.66884446144104]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.75291156768799]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.83704137802124]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [41.921178340911865]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.005799531936646]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.09054923057556]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.17493391036987]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.25909638404846]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.34413290023804]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.42883610725403]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.51303553581238]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.59740328788757]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.68130564689636]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.76555681228638]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.8489887714386]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [42.93409252166748]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.019139766693115]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.10387659072876]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.188915967941284]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.27344250679016]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.35739231109619]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.44141507148743]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.526206731796265]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.609930992126465]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.69549608230591]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.78039360046387]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.865124225616455]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [43.94970512390137]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.03463935852051]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.11967372894287]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.203978538513184]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.28749442100525]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.37866520881653]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.463359355926514]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.54814553260803]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.63187551498413]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.71743297576904]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.8029842376709]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.88741111755371]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [44.9719443321228]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.05606174468994]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.14160394668579]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.226561069488525]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.31080102920532]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.39481592178345]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.48432421684265]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.5696759223938]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.65375638008118]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.73805284500122]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.8229718208313]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.90789341926575]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [45.99190878868103]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.07516431808472]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.15967392921448]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.243478536605835]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.326687812805176]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.41012096405029]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.494133710861206]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.57835507392883]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.66225719451904]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.746294260025024]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.829952239990234]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.91417980194092]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [46.998255491256714]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.08278799057007]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.167346477508545]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.251206398010254]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.33467674255371]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.41892075538635]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.50303840637207]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.58634066581726]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.6701021194458]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.75367331504822]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.83751845359802]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [47.92101788520813]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.00490188598633]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.08854675292969]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.17289710044861]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.256858110427856]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.34135961532593]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.42539739608765]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.50939345359802]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.59300422668457]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.6772665977478]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.76202726364136]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.84587121009827]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [48.930155515670776]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.01356768608093]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.09823775291443]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.18260145187378]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.266737937927246]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.350815296173096]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.43460988998413]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.51832723617554]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.602635622024536]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.687386989593506]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.77148151397705]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.855178117752075]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [49.93905806541443]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.02337336540222]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.10735249519348]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.19171404838562]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.27592587471008]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.360069036483765]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.44417333602905]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.52795910835266]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.612250566482544]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.69621729850769]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.78058433532715]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.86483407020569]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [50.94891047477722]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.033425092697144]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.117697954177856]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.20169496536255]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.2859263420105]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.36969065666199]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.45435166358948]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.54004788398743]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.624730587005615]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.70939230918884]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.794336795806885]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.8795280456543]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [51.96477699279785]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.04948163032532]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.135008811950684]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.220333099365234]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.305031061172485]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.38979744911194]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.4743857383728]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.558911085128784]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.643062114715576]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.72819662094116]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.813565492630005]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.898245096206665]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [52.982319355010986]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.06695103645325]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.1519992351532]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.236412048339844]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.32704043388367]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.41178917884827]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.496593713760376]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.58125948905945]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.66559910774231]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.74952697753906]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.83366823196411]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [53.91911602020264]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.00373125076294]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.089457273483276]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.17275905609131]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.25641703605652]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.34172558784485]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.42744970321655]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.512160539627075]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.59578227996826]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.68032741546631]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.764750719070435]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.84998893737793]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [54.93437314033508]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.02017378807068]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.1043119430542]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.18834447860718]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.27348828315735]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.35847997665405]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.44279360771179]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.526824712753296]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.6111421585083]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.695629358291626]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.7802836894989]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.86562418937683]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [55.95055842399597]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.034950494766235]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.120317697525024]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.20455574989319]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.288501024246216]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.373138189315796]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.458091735839844]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.54304575920105]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.62863326072693]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.71693468093872]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.80298161506653]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.8888373374939]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [56.97543931007385]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.06106472015381]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.145246505737305]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.22933650016785]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.3132860660553]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.397948265075684]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.4825222492218]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.566323041915894]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.65056300163269]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.73519325256348]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.81940674781799]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.904662132263184]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [57.98899507522583]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.07348346710205]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.15914988517761]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.244088649749756]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.32903504371643]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.41374230384827]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.49908661842346]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.583871364593506]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.668802976608276]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.75302290916443]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.837631702423096]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [58.92254042625427]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.00726866722107]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.092700719833374]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.17727303504944]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.26272487640381]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.346975803375244]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.43148183822632]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.51581954956055]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.600008726119995]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.68540716171265]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.76950001716614]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.85329794883728]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [59.93771743774414]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.021740674972534]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.105825424194336]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.18974184989929]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.27363204956055]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.363380670547485]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.453741788864136]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.54404020309448]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.628586292266846]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.71289038658142]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.797537088394165]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.8814697265625]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [60.96577763557434]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.05070376396179]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.1355664730072]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.22058820724487]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.30540585517883]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.38945150375366]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.472941875457764]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.55766177177429]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.64225172996521]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.72554922103882]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.810436487197876]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.89460253715515]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [61.97933745384216]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.0637640953064]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.14797520637512]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.231818437576294]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.31630778312683]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.4012930393219]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.486528158187866]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.57089972496033]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.6554799079895]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.73962426185608]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.82371282577515]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.90869617462158]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [62.99325156211853]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.07806468009949]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.162675619125366]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.24759006500244]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.332242250442505]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.416555881500244]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.501256227493286]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.585808992385864]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.67017459869385]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.75508260726929]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.83914399147034]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [63.92391848564148]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.00832152366638]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.09346580505371]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.17774939537048]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.26205205917358]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.346440076828]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.43130493164062]
[4.67605225e-310 4.67605225e-310 4.67605225e-310], [64.51563239097595]
