[0. 0. 0.], [32.9981632232666]
[-1.0e-02 -3.0e-02  5.5e+01], [33.609477043151855]
[ 1.000e-02 -2.000e-02  5.501e+01], [33.695688247680664]
[ 1.0e-02 -1.0e-02  5.5e+01], [33.780041217803955]
[ 0.000e+00 -1.000e-02  5.499e+01], [33.86427974700928]
[ 3.000e-02 -1.000e-02  5.497e+01], [33.9482901096344]
[ 0.3  -0.07 54.94], [34.03403639793396]
[ 2.500e-01 -4.000e-02  5.506e+01], [34.11936640739441]
[ 0.31  0.09 55.08], [34.20469546318054]
[ 0.28  0.09 55.07], [34.28971600532532]
[ 0.29  0.08 55.08], [34.37444043159485]
[ 0.31  0.09 55.08], [34.459352254867554]
[ 0.33  0.12 55.09], [34.54481887817383]
[ 0.37  0.12 55.11], [34.629329442977905]
[ 0.39  0.1  55.09], [34.713868856430054]
[ 0.49  0.06 55.12], [34.80014777183533]
[ 0.53  0.07 55.12], [34.88453531265259]
[ 0.77 -0.1  55.19], [34.968769550323486]
[8.600e-01 4.000e-02 5.527e+01], [35.05427098274231]
[8.400e-01 2.000e-02 5.522e+01], [35.14026474952698]
[ 1.14  0.07 55.3 ], [35.22611618041992]
[ 1.17  0.08 55.32], [35.311004638671875]
[ 1.21  0.08 55.31], [35.39587211608887]
[ 1.24  0.07 55.29], [35.48100137710571]
[1.580e+00 5.000e-02 5.539e+01], [35.56480526924133]
[1.630e+00 5.000e-02 5.541e+01], [35.649346351623535]
[ 1.66  0.06 55.37], [35.73409724235535]
[ 1.8   0.   55.37], [35.818089723587036]
[1.820e+00 3.000e-02 5.539e+01], [35.90283823013306]
[1.920e+00 2.000e-02 5.542e+01], [35.987168312072754]
[ 2.11  0.16 55.52], [36.07365798950195]
[2.110e+00 4.000e-02 5.546e+01], [36.158185958862305]
[2.180e+00 5.000e-02 5.548e+01], [36.242430686950684]
[ 2.38  0.27 55.53], [36.326616048812866]
[ 2.5   0.06 55.48], [36.410263776779175]
[ 2.54  0.1  55.51], [36.49466300010681]
[ 2.73  0.1  55.65], [36.57901215553284]
[ 2.97  0.13 55.64], [36.66328239440918]
[ 2.97  0.08 55.54], [36.7465717792511]
[ 3.01  0.17 55.58], [36.83137583732605]
[ 3.33  0.44 55.63], [36.915175437927246]
[ 3.6   0.09 55.64], [36.99960231781006]
[3.690e+00 1.000e-02 5.562e+01], [37.084473609924316]
[4.00e+00 3.00e-02 5.57e+01], [37.1687331199646]
[ 4.25  0.07 55.73], [37.251954317092896]
[ 4.480e+00 -3.000e-02  5.578e+01], [37.336267948150635]
[ 4.69  0.14 55.73], [37.42126178741455]
[4.970e+00 4.000e-02 5.576e+01], [37.50655174255371]
[ 5.35  0.07 55.67], [37.59219241142273]
[ 5.43  0.17 55.75], [37.67689561843872]
[5.700e+00 4.000e-02 5.578e+01], [37.76083755493164]
[ 5.920e+00 -4.000e-02  5.578e+01], [37.8448486328125]
[6.470e+00 4.000e-02 5.579e+01], [37.92994546890259]
[ 6.97  0.25 55.48], [38.01516342163086]
[ 7.12  0.27 55.78], [38.10437059402466]
[ 7.34  0.16 55.71], [38.190330505371094]
[ 7.52  0.26 55.82], [38.27759337425232]
[ 7.870e+00 -1.000e-02  5.554e+01], [38.36331105232239]
[ 8.28  0.16 55.68], [38.44861125946045]
[ 8.59  0.26 55.67], [38.533161878585815]
[ 8.67  0.23 55.67], [38.61892223358154]
[ 8.83  0.15 55.57], [38.7052743434906]
[ 9.12  0.2  55.4 ], [38.790751457214355]
[9.26e+00 5.00e-02 5.55e+01], [38.87491226196289]
[ 9.3   0.17 55.58], [38.960193157196045]
[ 9.66 -0.07 55.55], [39.045244216918945]
[9.78e+00 3.00e-02 5.54e+01], [39.12972450256348]
[1.037e+01 4.000e-02 5.542e+01], [39.22013831138611]
[10.56  0.31 55.38], [39.30454611778259]
[10.6   0.34 55.4 ], [39.388556718826294]
[10.76  0.26 55.25], [39.473681926727295]
[10.89  0.19 55.36], [39.55850863456726]
[11.45  0.15 55.05], [39.64255714416504]
[11.64  0.34 55.18], [39.7259259223938]
[11.78  0.42 55.1 ], [39.811755895614624]
[11.87  0.45 55.34], [39.89680075645447]
[12.43  0.43 55.08], [39.981205224990845]
[12.72  0.26 54.99], [40.066301345825195]
[12.7   0.32 54.93], [40.15012860298157]
[12.91  0.22 54.85], [40.23430609703064]
[13.36  0.43 54.85], [40.31859874725342]
[13.59  0.1  54.63], [40.40349793434143]
[13.82  0.23 54.65], [40.48847317695618]
[13.83  0.34 54.73], [40.572853803634644]
[ 1.419e+01 -1.000e-02  5.461e+01], [40.65664768218994]
[14.27  0.22 54.86], [40.740999698638916]
[14.93  0.84 54.42], [40.825172662734985]
[14.99  0.8  54.28], [40.90921330451965]
[15.49  0.31 54.03], [40.992493867874146]
